FILINGMANAGER_NAME,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4
"Reby Advisors, LLC",0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Red Door Wealth Management, LLC",29.0,38.0,0.0,1002.0,1264.0,1736.0,2230.0,2300.0,2198.0,1901.0,1782.0,1617731.0,2476473.0,3573463.0,2756591.0,3831318.0,4699613.0,4538288.0,5263098.0,6913883.0
Red Tortoise LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32527.0,27802.0,29643.0,36256.0
Red Wave Investments LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284717.0,314432.0,270726.0,288217.0,352049.0
"Redhawk Wealth Advisors, Inc.",0.0,0.0,579.0,0.0,0.0,0.0,0.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272087.0,341839.0,247951.0,222500.0,273596.0
"Redmond Asset Management, LLC",807.0,1050.0,1423.0,1111.0,1058.0,1200.0,1335.0,1368.0,1184.0,1001.0,902.0,843140.0,2600736.0,1360726.0,1380932.0,1774090.0,1991402.0,1580908.0,1685232.0,1967198.0
Redpoint Investment Management Pty Ltd,6754.0,8455.0,5487.0,5134.0,4850.0,5728.0,6323.0,6040.0,5202.0,4043.0,3188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Redwood Financial Network Corp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,355.0,314.0,292096.0,438318.0,481880.0,437194.0,601283.0,650854.0,550535.0,558565.0,650645.0
"Redwood Investment Management, LLC",0.0,237.0,253.0,219.0,568.0,1505.0,587.0,856.0,0.0,0.0,410.0,644.0,0.0,0.0,0.0,0.0,2038.0,505.0,0.0,0.0
"Redwood Investments, LLC",1237.0,1551.0,2044.0,1728.0,587.0,677.0,752.0,701.0,586.0,436.0,323.0,292759.0,418339.0,3588251.0,3413801.0,5351478.0,3944856.0,3160787.0,3831393.0,4636154.0
Redwood Park Advisors LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168633.0
Regal Investment Advisors LLC,0.0,2414.0,0.0,2373.0,0.0,1704.0,2400.0,2047.0,1653.0,1283.0,381.0,370331.0,573579.0,480417.0,441057.0,591026.0,635204.0,522329.0,326812.0,363152.0
"Regal Wealth Group, Inc.",0.0,0.0,0.0,54.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Regency Capital Management Inc.\DE,0.0,0.0,0.0,0.0,1339.0,2753.0,2980.0,3023.0,2826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Regent Investment Management LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Regent Peak Wealth Advisors LLC,229.0,285.0,422.0,445.0,392.0,452.0,506.0,530.0,447.0,380.0,295.0,258895.0,474478.0,492447.0,482819.0,624958.0,686992.0,582864.0,646818.0,1636362.0
Regis Management CO LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0
Register Financial Advisors LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37656.0,53740.0,30421.0,18453.0,0.0,191852.0,46300.0,0.0,0.0
Rehmann Capital Advisory Group,571168.0,841299.0,1052528.0,1178296.0,883497.0,964133.0,1138039.0,1081577.0,1164999.0,938087.0,840025.0,673822.0,1135749.0,2288383.0,1076153.0,1512791.0,1708895.0,1515387.0,1583082.0,1954203.0
"Relative Value Partners Group, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550953.0,721530.0,770749.0,2833650.0,0.0,0.0
Relyea Zuckerberg Hanson LLC,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318050.0,372029.0,719464.0,1011510.0,1165566.0,1004232.0,607089.0,780995.0
Renaissance Investment Group LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4964350.0,5158912.0,5823728.0,7667190.0
Renasant Bank,0.0,0.0,0.0,201.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Resolute Advisors LLC,0.0,0.0,0.0,0.0,27.0,56.0,90.0,26.0,22.0,17.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218579.0
"Resonant Capital Advisors, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211216.0,267505.0,320693.0,318365.0,431813.0,972893.0,883910.0,1973078.0,2664090.0
"Resonate Capital, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,2183.0,1957.0,1657.0,1377080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Resource Management, LLC",0.0,0.0,234.0,0.0,423.0,300.0,416.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Resources Investment Advisors, LLC.",0.0,226.0,296.0,770.0,605.0,943.0,1010.0,1103.0,1162.0,2230.0,1958.0,1641995.0,2549792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Resurgent Financial Advisors LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,433.0,377.0,254706.0,151433.0,160347.0,105648.0,319452.0,368343.0,333459.0,355276.0,431286.0
"Retireful, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945820.0
"Retirement Group, LLC",0.0,48.0,32.0,20.0,21.0,24.0,30.0,28.0,39.0,45.0,4.0,24.0,50.0,53026.0,34878.0,31840.0,31624.0,0.0,0.0,0.0
"Retirement Income Solutions, Inc",0.0,249000.0,334000.0,296000.0,282000.0,325000.0,361000.0,338000.0,282282.0,220.0,0.0,0.0,301668.0,319003.0,306198.0,397341.0,454782.0,388221.0,409470.0,500158.0
Retirement Network,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Retirement Planning Co of New England, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Retirement Planning Group, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201348.0
Retirement Systems of Alabama,102214.0,143353.0,187679.0,165994.0,158332.0,181671.0,200331.0,185360.0,92117.0,70037.0,122404.0,69657615.0,95009774.0,67076951.0,44658645.0,56427742.0,64347709.0,55083418.0,57732829.0,69200292.0
Retirement Wealth Solutions LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67280.0
Revisor Wealth Management LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237655.0,201309.0,0.0,0.0
"Revolve Wealth Partners, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0,488.0,403.0,309.0,245026.0,341824.0,377733.0,368291.0,475231.0,571640.0,465351.0,443958.0,610821.0
"Reyes Financial Architecture, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32430.0
"Reynders McVeigh Capital Management, LLC",260.0,362.0,586.0,512.0,432.0,509.0,613.0,574.0,478.0,342.0,305.0,0.0,0.0,0.0,0.0,212.0,273.0,226.0,11933.0,26575.0
