REPORTCALENDARORQUARTER,FILINGMANAGER_NAME,VALUE
31-DEC-2021,"Sawyer & Company, Inc",18
31-DEC-2021,"Sawtooth Solutions, LLC",8212
31-DEC-2021,Savior LLC,53
31-DEC-2021,"Savant Capital, LLC",4275
31-DEC-2021,Saturna Capital CORP,4033
31-DEC-2021,Sassicaia Capital Advisers LLC,382
31-DEC-2021,Sargent Bickham Lagudis LLC,694
31-DEC-2021,Sara-Bay Financial,19127000
31-DEC-2021,"Sanford Advisory Services, LLC",1934
31-DEC-2021,Sandy Spring Bank,24722
31-DEC-2021,"Sandy Cove Advisors, LLC",220
31-DEC-2021,"Sandbox Financial Partners, LLC",325
31-DEC-2021,"Sand Hill Global Advisors, LLC",11922
31-DEC-2021,Sanchez Wealth Management Group,339
31-DEC-2021,San Luis Wealth Advisors LLC,4030
31-DEC-2021,"Samalin Investment Counsel, LLC",1155492
31-DEC-2021,Seelaus Asset Management LLC,235
31-DEC-2021,"Segment Wealth Management, LLC",6183
31-DEC-2021,"Selective Wealth Management, Inc.",740
31-DEC-2021,"Signature Wealth Management Partners, LLC",331
31-DEC-2021,"Slow Capital, Inc.",22833
31-DEC-2021,"SlateStone Wealth, LLC",2697
31-DEC-2021,"SkyView Investment Advisors, LLC",1640
31-DEC-2021,"SkyOak Wealth, LLC",3345
31-DEC-2021,Sky Investment Group LLC,8439
31-DEC-2021,Sitrin Capital Management LLC,11025
31-DEC-2021,Simplify Asset Management Inc.,1887
31-DEC-2021,Simmons Bank,8605
31-DEC-2021,"Silver Lake Advisory, LLC",555
31-DEC-2021,Silvant Capital Management LLC,10089
31-DEC-2021,Silphium Asset Management Ltd,294110
31-DEC-2021,Silicon Valley Community Foundation,85265430
31-DEC-2021,"Signet Investment Advisory Group, Inc.",353
31-DEC-2021,Signature Wealth Management Group,1058
31-DEC-2021,"Sepio Capital, LP",19859
31-DEC-2021,"SignalPoint Asset Management, LLC",3484
31-DEC-2021,Sigma Planning Corp,35145
31-DEC-2021,Sierra Capital LLC,1960
31-DEC-2021,Siemens Fonds Invest GmbH,29668
31-DEC-2021,"Shilanski & Associates, Inc.",615
31-DEC-2021,Shepherd Financial Partners LLC,3865
31-DEC-2021,Sheets Smith Investment Management,3597
31-DEC-2021,Shearwater Capital LLC,354
31-DEC-2021,"Sheaff Brock Investment Advisors, LLC",51857
31-DEC-2021,Shay Capital LLC,1972
31-DEC-2021,SevenOneSeven Capital Management,564
31-DEC-2021,"SevenBridge Financial Group, LLC",4472
31-DEC-2021,"Sequoia Financial Advisors, LLC",24346
31-DEC-2021,"Salvus Wealth Management, LLC",740
31-DEC-2021,"Sage Capital Advisors,llc",3830
31-DEC-2021,"Smallwood Wealth Investment Management, LLC",439
31-DEC-2021,"Safeguard Investment Advisory Group, LLC",233
31-DEC-2021,SP Asset Management,3056
31-DEC-2021,SORA INVESTORS LLC,17058
31-DEC-2021,SOMERVILLE KURT F,4764
31-DEC-2021,SOFTBANK GROUP CORP,618356
31-DEC-2021,"SOA Wealth Advisors, LLC.",8401
31-DEC-2021,"SNS Financial Group, LLC",335
31-DEC-2021,SMITHBRIDGE ASSET MANAGEMENT INC/DE,3815
31-DEC-2021,"SMITH, MOORE & CO.",1344
31-DEC-2021,SMITH SHELLNUT WILSON LLC /ADV,291
31-DEC-2021,SMITH CHAS P & ASSOCIATES PA CPAS,234
31-DEC-2021,SJS Investment Consulting Inc.,1900
31-DEC-2021,"SITTNER & NELSON, LLC",1337
31-DEC-2021,SIT INVESTMENT ASSOCIATES INC,32932
31-DEC-2021,"SIMPLEX TRADING, LLC",3707407
31-DEC-2021,"SIMON QUICK ADVISORS, LLC",115
31-DEC-2021,SILVERLAKE WEALTH MANAGEMENT LLC,260287
31-DEC-2021,SILVERCREST ASSET MANAGEMENT GROUP LLC,3325
31-DEC-2021,"SIGNET FINANCIAL MANAGEMENT, LLC",659
31-DEC-2021,"SIGNATUREFD, LLC",13841
31-DEC-2021,SIGNATURE ESTATE & INVESTMENT ADVISORS LLC,111
31-DEC-2021,SIGMA INVESTMENT COUNSELORS INC,7072
31-DEC-2021,SIENA CAPITAL LLC,824
31-DEC-2021,SHUFRO ROSE & CO LLC,386
31-DEC-2021,"SHEPHERD KAPLAN KROCHUK, LLC",271
31-DEC-2021,"SHELTON WEALTH MANAGEMENT, LLC",831
31-DEC-2021,SHELTON CAPITAL MANAGEMENT,64234
31-DEC-2021,SHELL ASSET MANAGEMENT CO,98321
31-DEC-2021,"Winslow Capital Management, LLC",149587
31-DEC-2021,SHEETS SMITH WEALTH MANAGEMENT,3593
31-DEC-2021,"SPC Financial, Inc.",204
31-DEC-2021,SPINNAKER TRUST,3633
31-DEC-2021,SPIRIT OF AMERICA MANAGEMENT CORP/NY,14080
31-DEC-2021,"STONNINGTON GROUP, LLC",64008
31-DEC-2021,Sadoff Investment Management LLC,330
31-DEC-2021,SYQUANT CAPITAL SAS,635
31-DEC-2021,SYCOMORE ASSET MANAGEMENT,13452
31-DEC-2021,SWS Partners,1941
31-DEC-2021,SWARTHMORE GROUP INC,299
31-DEC-2021,SURIENCE PRIVATE WEALTH LLC,4764
31-DEC-2021,SUMMITRY LLC,254
31-DEC-2021,"SUMITOMO MITSUI FINANCIAL GROUP, INC.",27374
31-DEC-2021,SUMITOMO LIFE INSURANCE CO,17237
31-DEC-2021,STRS OHIO,488384
31-DEC-2021,STRATEGY ASSET MANAGERS LLC,2618
31-DEC-2021,STRATEGIC WEALTH MANAGEMENT INC,3841
31-DEC-2021,"STRATEGIC CAPITAL ADVISERS, INC.",1646
31-DEC-2021,STONERIDGE INVESTMENT PARTNERS LLC,3684
31-DEC-2021,"SRN Advisors, LLC",4524000
31-DEC-2021,STONEBRIDGE CAPITAL MANAGEMENT INC,2612
31-DEC-2021,STOCK YARDS BANK & TRUST CO,879
31-DEC-2021,STEVENS CAPITAL MANAGEMENT LP,543
31-DEC-2021,STERLING INVESTMENT ADVISORS LLC /ADV,264
31-DEC-2021,STEINBERG ASSET MANAGEMENT LLC,235
31-DEC-2021,STATE OF WISCONSIN INVESTMENT BOARD,590057
31-DEC-2021,STATE OF MICHIGAN RETIREMENT SYSTEM,246848
31-DEC-2021,STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,844765
31-DEC-2021,STALEY CAPITAL ADVISERS INC,7622
31-DEC-2021,STABLEFORD CAPITAL II LLC,682
31-DEC-2021,ST GERMAIN D J CO INC,270
31-DEC-2021,SSI INVESTMENT MANAGEMENT LLC,1507
31-DEC-2021,"SRS Capital Advisors, Inc.",639
31-DEC-2021,"Sloy Dahl & Holst, LLC",12503
31-DEC-2021,"Smith Anglin Financial, LLC",1369
31-DEC-2021,"TRUSTCORE FINANCIAL SERVICES, LLC",2905
31-DEC-2021,"Summit Financial Strategies, Inc.",265
31-DEC-2021,TD Capital Management LLC,270
31-DEC-2021,TD ASSET MANAGEMENT INC,1699203
31-DEC-2021,TCWP LLC,1575
31-DEC-2021,"TCTC Holdings, LLC",182
31-DEC-2021,"TCI Wealth Advisors, Inc.",1371
31-DEC-2021,"TCG Advisory Services, LLC",1261
31-DEC-2021,"TAURUS ASSET MANAGEMENT, LLC",224
31-DEC-2021,"TAP Consulting, LLC",381
31-DEC-2021,TANAKA CAPITAL MANAGEMENT INC,782
31-DEC-2021,"TAGStone Capital, Inc.",282
31-DEC-2021,"Systematic Alpha Investments, LLC",28070
31-DEC-2021,"Synergy Financial Group, LTD",4959
31-DEC-2021,"Synergy Asset Management, LLC",6606
31-DEC-2021,"Symphony Financial, Ltd. Co.",2281
31-DEC-2021,"Symmetry Partners, LLC",6611
31-DEC-2021,Swiss National Bank,2794758
31-DEC-2021,Swedbank AB,1178410
31-DEC-2021,Sutton Wealth Advisors Inc.,1370557
31-DEC-2021,"Surevest, LLC",292
31-DEC-2021,Supplemental Annuity Collective Trust of NJ,6706
31-DEC-2021,"Sunflower Bank, N.A.",805
31-DEC-2021,"Sunesis Advisors, LLC",465
31-DEC-2021,"Sunburst Financial Group, LLC",1154
31-DEC-2021,"Sunbelt Securities, Inc.",6362
31-DEC-2021,"Summit X, LLC",7063
31-DEC-2021,"Summit Wealth Partners, LLC",562449
31-DEC-2021,"Summit Trail Advisors, LLC",3469
31-DEC-2021,"Summit Place Financial Advisors, LLC",2476
31-DEC-2021,Summit Global Investments,518
31-DEC-2021,TEACHER RETIREMENT SYSTEM OF TEXAS,284632
31-DEC-2021,TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,100711
31-DEC-2021,"TELEMUS CAPITAL, LLC",582
31-DEC-2021,TOCQUEVILLE ASSET MANAGEMENT L.P.,132009
31-DEC-2021,TRUST CO OF VIRGINIA /VA,205
31-DEC-2021,TRUST CO OF VERMONT,3589
31-DEC-2021,TRUST CO OF TOLEDO NA /OH/,2992
31-DEC-2021,TRUE Private Wealth Advisors,2930
31-DEC-2021,"TRU INDEPENDENCE ASSET MANAGEMENT 2, LLC",2069
31-DEC-2021,"TRANSCEND WEALTH COLLECTIVE, LLC",6076
31-DEC-2021,"TRAN CAPITAL MANAGEMENT, L.P.",54262
31-DEC-2021,TOWNSEND ASSET MANAGEMENT CORP /NC/ /ADV,279
31-DEC-2021,TOWER BRIDGE ADVISORS,6047784
31-DEC-2021,TOTH FINANCIAL ADVISORY CORP,966
31-DEC-2021,TORONTO DOMINION BANK,684120
31-DEC-2021,TOMPKINS FINANCIAL CORP,8271
31-DEC-2021,TODD ASSET MANAGEMENT LLC,1312
31-DEC-2021,"TKG Advisors, LLC",3675
31-DEC-2021,TEXAS CAPITAL BANCSHARES INC/TX,149
31-DEC-2021,"TITLEIST ASSET MANAGEMENT, LTD.",5059
31-DEC-2021,"TILIA FIDUCIARY PARTNERS, INC.",203
31-DEC-2021,"TIEMANN INVESTMENT ADVISORS, LLC",2103
31-DEC-2021,"TIAA, FSB",36935
31-DEC-2021,"THOROUGHBRED FINANCIAL SERVICES, LLC",9807
31-DEC-2021,THORNBURG INVESTMENT MANAGEMENT INC,4244
31-DEC-2021,"THOMPSON DAVIS & CO., INC.",1949
31-DEC-2021,THOMAS WHITE INTERNATIONAL LTD,2086
31-DEC-2021,THAMES CAPITAL MANAGEMENT LLC,6937
31-DEC-2021,TFG Advisers LLC,2192
31-DEC-2021,TFC Financial Management,353
31-DEC-2021,TEXAS PERMANENT SCHOOL FUND,101415
31-DEC-2021,TEXAS CAPITAL BANK WEALTH MANAGEMENT SERVICES INC,36012
31-DEC-2021,"Summit Financial, LLC",2930046
31-DEC-2021,"Summit Asset Management, LLC",1192
31-DEC-2021,"Smith Group Asset Management, LLC",70525
31-DEC-2021,"Sumitomo Mitsui DS Asset Management Company, Ltd",65940
31-DEC-2021,State of New Jersey Common Pension Fund D,430177
31-DEC-2021,"State of Alaska, Department of Revenue",113001
31-DEC-2021,"Stanley-Laman Group, Ltd.",13148
31-DEC-2021,Standard Family Office LLC,420
31-DEC-2021,"St. Johns Investment Management Company, LLC",6
31-DEC-2021,"Spreng Capital Management, Inc.",1672
31-DEC-2021,Spire Wealth Management,65432
31-DEC-2021,"SpiderRock Advisors, LLC",1270
31-DEC-2021,"Spectrum Management Group, LLC",8692
31-DEC-2021,"Spectrum Asset Management, Inc. (NB/CA)",950
31-DEC-2021,Spears Abacus Advisors LLC,309
31-DEC-2021,"Spearhead Capital Advisors, LLC",675
31-DEC-2021,Sowell Financial Services LLC,22072
31-DEC-2021,"Sowa Financial Group, Inc.",3797
31-DEC-2021,"Sovereign Financial Group, Inc.",682
31-DEC-2021,Southland Equity Partners LLC,606161
31-DEC-2021,South Street Advisors LLC,34084
31-DEC-2021,South Shore Capital Advisors,452
31-DEC-2021,South Dakota Investment Council,20816
31-DEC-2021,"Sound View Wealth Advisors Group, LLC",4207
31-DEC-2021,"Sound Income Strategies, LLC",334
31-DEC-2021,"Sonora Investment Management Group, LLC",1920
31-DEC-2021,"Sompo Asset Management Co., Ltd.",929
31-DEC-2021,Soltis Investment Advisors LLC,2952
31-DEC-2021,"Solstein Capital, LLC",589
31-DEC-2021,Snowden Capital Advisors LLC,43872
31-DEC-2021,Snider Financial Group,504
31-DEC-2021,Smithfield Trust Co,1772
31-DEC-2021,"Smith, Salley & Associates",4161
31-DEC-2021,"State of Tennessee, Treasury Department",266249
31-DEC-2021,State of Wyoming,1676
31-DEC-2021,"Steamboat Capital Partners, LLC",7650
31-DEC-2021,"Strategic Blueprint, LLC",6409
31-DEC-2021,"Sugarloaf Wealth Management, LLC",3344
31-DEC-2021,Successful Portfolios LLC,3045
31-DEC-2021,Sturgeon Ventures LLP,21815
31-DEC-2021,"StrongBox Wealth, LLC",2443
31-DEC-2021,Strong Tower Advisory Services,3373
31-DEC-2021,"Strengthening Families & Communities, LLC",325
31-DEC-2021,"Stratos Wealth Partners, LTD.",32831
31-DEC-2021,"Stratos Wealth Advisors, LLC",1484
31-DEC-2021,"Strategic Wealth Partners, Ltd.",2417
31-DEC-2021,"Strategic Wealth Advisors Group, LLC",22117
31-DEC-2021,Strategic Investment Advisors / MI,361
31-DEC-2021,"Strategic Financial Services, Inc,",285
31-DEC-2021,"Strategic Family Wealth Counselors, L.L.C.",218
31-DEC-2021,"Strategic Asset Management, LLC",121
31-DEC-2021,Steel Peak Wealth Management LLC,30320
31-DEC-2021,Strategic Advisors LLC,24473
31-DEC-2021,"StrategIQ Financial Group, LLC",395
31-DEC-2021,"Stonebridge Financial Planning Group, LLC",53
31-DEC-2021,Stonebridge Capital Advisors LLC,5063
31-DEC-2021,Stiles Financial Services Inc,7120
31-DEC-2021,"Stewart Asset Management, LLC",13116
31-DEC-2021,"Steward Partners Investment Advisory, LLC",65222
31-DEC-2021,"Stevard, LLC",2648
31-DEC-2021,"Sterling Investment Counsel, LLC",495
31-DEC-2021,"Sterling Investment Advisors, Ltd.",737
31-DEC-2021,"Stephens Consulting, LLC",59998
31-DEC-2021,"Steigerwald, Gordon & Koch Inc.",646
31-DEC-2021,"Stegent Equity Advisors, Inc.",359
31-DEC-2021,"Winfield Associates, Inc.",4375
31-DEC-2021,FINANCIAL MANAGEMENT NETWORK INC,2385
31-DEC-2021,Winthrop Advisory Group LLC,573
31-DEC-2021,"Eqis Capital Management, Inc.",1075
31-DEC-2021,Econ Financial Services Corp,12
31-DEC-2021,"Edge Capital Group, LLC",1797
31-DEC-2021,Edge Wealth Management LLC,306
31-DEC-2021,"Edgemoor Investment Advisors, Inc.",614
31-DEC-2021,"Edgestream Partners, L.P.",10359
31-DEC-2021,"Edmonds Duncan Registered Investment Advisors, LLC",1347
31-DEC-2021,Eidelman Virant Capital,2209
31-DEC-2021,Eisler Capital (UK) Ltd.,807
31-DEC-2021,Elgethun Capital Management,460
31-DEC-2021,"Elite Wealth Management, Inc.",2949
31-DEC-2021,Ellenbecker Investment Group,555
31-DEC-2021,"Ellevest, Inc.",433
31-DEC-2021,"Ellis Investment Partners, LLC",81
31-DEC-2021,"Ellsworth Advisors, LLC",4680
31-DEC-2021,"Elmwood Wealth Management, Inc.",362
31-DEC-2021,Elo Mutual Pension Insurance Co,55277
31-DEC-2021,"Emerald Advisors, LLC",224
31-DEC-2021,"Empirical Asset Management, LLC",266
31-DEC-2021,"Empirical Finance, LLC",12099
31-DEC-2021,"Empirical Financial Services, LLC d.b.a. Empirical Wealth Management",7331
31-DEC-2021,Employees Retirement System of Texas,117291
31-DEC-2021,"Empowered Funds, LLC",929
31-DEC-2021,"Endurance Wealth Management, Inc.",2448
31-DEC-2021,Engineers Gate Manager LP,4574
31-DEC-2021,Engrave Wealth Partners LLC,353
31-DEC-2021,Enhancing Capital LLC,1235
31-DEC-2021,"Ensign Peak Advisors, Inc",889960
31-DEC-2021,Enterprise Bank & Trust Co,5954
31-DEC-2021,Enterprise Trust & Investment Co,24705
31-DEC-2021,Echo45 Advisors LLC,915
31-DEC-2021,Echo Street Capital Management LLC,118004
31-DEC-2021,"EagleClaw Capital Managment, LLC",14420
31-DEC-2021,ESSEX INVESTMENT MANAGEMENT CO LLC,1353
31-DEC-2021,"ELCO Management Co., LLC",294
31-DEC-2021,"ELEMENT POINTE ADVISORS, LLC",4653
31-DEC-2021,EMC Capital Management,588
31-DEC-2021,"EMERALD ADVISERS, LLC",4633
31-DEC-2021,EMERALD MUTUAL FUND ADVISERS TRUST,1395
31-DEC-2021,"EMFO, LLC",324
31-DEC-2021,ENGINE NO. 1 LLC,5038
31-DEC-2021,ENVESTNET ASSET MANAGEMENT INC,579218
31-DEC-2021,"EP Wealth Advisors, LLC",6207
31-DEC-2021,EPG Wealth Management LLC,2131
31-DEC-2021,EQUITABLE TRUST CO,4338
31-DEC-2021,"EQUITEC PROPRIETARY MARKETS, LLC",441
31-DEC-2021,"ERn Financial, LLC",346
31-DEC-2021,"ETF MANAGERS GROUP, LLC",2157
31-DEC-2021,Eagle Strategies LLC,1508
31-DEC-2021,"ETF Store, Inc.",705
31-DEC-2021,EUBEL BRADY & SUTTMAN ASSET MANAGEMENT INC,507
31-DEC-2021,EULAV Asset Management,28835
31-DEC-2021,EVERENCE CAPITAL MANAGEMENT INC,18560
31-DEC-2021,EVERETT HARRIS & CO /CA/,1193
31-DEC-2021,EVERGREEN CAPITAL MANAGEMENT LLC,10870
31-DEC-2021,EVERMAY WEALTH MANAGEMENT LLC,147
31-DEC-2021,EXANE DERIVATIVES,2844490
31-DEC-2021,EXCALIBUR MANAGEMENT CORP,819
31-DEC-2021,"EXCHANGE TRADED CONCEPTS, LLC",93001
31-DEC-2021,"EXENCIAL WEALTH ADVISORS, LLC",1654
31-DEC-2021,Eagle Bay Advisors LLC,737
31-DEC-2021,"Eagle Capital Management, LLC",10411
31-DEC-2021,"Epic Trust Investment Advisors, LLC",268
31-DEC-2021,Erste Asset Management GmbH,108466184
31-DEC-2021,EDMOND DE ROTHSCHILD HOLDING S.A.,37789
31-DEC-2021,"Essex Financial Services, Inc.",5597
31-DEC-2021,FIRST CITIZENS BANK & TRUST CO,7447
31-DEC-2021,FIRST COMMUNITY TRUST NA,235288
31-DEC-2021,FIRST FINANCIAL CORP /IN/,1310
31-DEC-2021,FIRST FOUNDATION ADVISORS,9044
31-DEC-2021,FIRST HAWAIIAN BANK,626
31-DEC-2021,FIRST INTERSTATE BANK,121
31-DEC-2021,FIRST MANHATTAN CO,5537
31-DEC-2021,FIRST MERCHANTS CORP,4469
31-DEC-2021,FIRST MIDWEST BANK TRUST DIVISION,1202
31-DEC-2021,FIRST NATIONAL BANK & TRUST CO OF NEWTOWN,1350
31-DEC-2021,FIRST NATIONAL BANK OF OMAHA,23557
31-DEC-2021,FIRST NATIONAL CORP /MA/ /ADV,420
31-DEC-2021,"FIRST REPUBLIC INVESTMENT MANAGEMENT, INC.",621987
31-DEC-2021,FIRST TRUST ADVISORS LP,385402
31-DEC-2021,FIRST UNITED BANK & TRUST,327
31-DEC-2021,FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,190124
31-DEC-2021,"FLAGSHIP HARBOR ADVISORS, LLC",24748
31-DEC-2021,FLC Capital Advisors,1235
31-DEC-2021,FLOSSBACH VON STORCH AG,2941
31-DEC-2021,FLOW TRADERS U.S. LLC,656
31-DEC-2021,FLPUTNAM INVESTMENT MANAGEMENT CO,4921
31-DEC-2021,"FLYNN ZITO CAPITAL MANAGEMENT, LLC",275
31-DEC-2021,"FNY Investment Advisers, LLC",14
31-DEC-2021,"FOLGER NOLAN FLEMING DOUGLAS CAPITAL MANAGEMENT, INC",2003
31-DEC-2021,"FORA Capital, LLC",6755
31-DEC-2021,FORBES J M & CO LLP,20446
31-DEC-2021,FOREFRONT WEALTH MANAGEMENT INC.,4881
31-DEC-2021,"FORESIGHT CAPITAL MANAGEMENT ADVISORS, INC.",5
31-DEC-2021,FORSTA AP-FONDEN,167466
31-DEC-2021,"FIRST BUSINESS FINANCIAL SERVICES, INC.",1105
31-DEC-2021,"FIRST AMERICAN TRUST, FSB",613
31-DEC-2021,FINANCIAL PARTNERS CAPITAL MANAGEMENT LLC,1058796
31-DEC-2021,"Evolution Wealth Advisors, LLC",1126
31-DEC-2021,Essex LLC,1017
31-DEC-2021,"Essex Private Wealth Management, LLC",526
31-DEC-2021,Estabrook Capital Management,899094
31-DEC-2021,"Estate Counselors, LLC",145
31-DEC-2021,Ethic Inc.,23618
31-DEC-2021,Eukles Asset Management,2913
31-DEC-2021,"Evanson Asset Management, LLC",764
31-DEC-2021,"EverSource Wealth Advisors, LLC",853
31-DEC-2021,"Evercore Wealth Management, LLC",2781
31-DEC-2021,"Evergreen Wealth Solutions, LLC",1404
31-DEC-2021,"Everhart Financial Group, Inc.",1596
31-DEC-2021,"Evernest Financial Advisors, LLC",8587357
31-DEC-2021,"Evoke Wealth, LLC",2366
31-DEC-2021,"Executive Wealth Management, LLC",9525
31-DEC-2021,FINANCIAL COUNSELORS INC,31470
31-DEC-2021,"F&V Capital Management, LLC",752
31-DEC-2021,F/M Investments LLC,4946
31-DEC-2021,FACTORY MUTUAL INSURANCE CO,79786
31-DEC-2021,"FAGAN ASSOCIATES, INC.",8023
31-DEC-2021,"FAIRFIELD, BUSH & CO.",1578
31-DEC-2021,FARMERS & MERCHANTS INVESTMENTS INC,2187
31-DEC-2021,FARMERS & MERCHANTS TRUST Co OF LONG BEACH,412
31-DEC-2021,FCF Advisors LLC,2544
31-DEC-2021,"FDx Advisors, Inc.",11419
31-DEC-2021,"FERGUSON WELLMAN CAPITAL MANAGEMENT, INC",606
31-DEC-2021,FIDUCIARY TRUST CO,9471
31-DEC-2021,FIDUCIENT ADVISORS LLC,1020
31-DEC-2021,"FINANCIAL CONSULATE, INC",613
31-DEC-2021,EFG Asset Management (North America) Corp.,7383
31-DEC-2021,EDGEWOOD MANAGEMENT LLC,3303336
31-DEC-2021,Wolf Group Capital Advisors,1546
31-DEC-2021,DOHENY ASSET MANAGEMENT /CA,5784
31-DEC-2021,"Curi Wealth Management, LLC",73
31-DEC-2021,"Curran Financial Partners, LLC",278
31-DEC-2021,"Curtis Advisory Group, LLC",1243
31-DEC-2021,Cutler Group LP,18504
31-DEC-2021,"Cutter & CO Brokerage, Inc.",1137
31-DEC-2021,Cypress Capital Group,7704
31-DEC-2021,Cypress Capital Management LLC (WY),174
31-DEC-2021,"Cypress Capital, LLC",1513
31-DEC-2021,"Cypress Wealth Services, LLC",716
31-DEC-2021,"D'Orazio & Associates, Inc.",459
31-DEC-2021,"D. SCOTT NEAL, INC.",516
31-DEC-2021,D.A. DAVIDSON & CO.,26784
31-DEC-2021,"D.B. Root & Company, LLC",959
31-DEC-2021,"DAGCO, Inc.",508
31-DEC-2021,DAVIS R M INC,20232
31-DEC-2021,"DB Wealth Management Group, LLC",235
31-DEC-2021,"DCM Advisors, LLC",3609
31-DEC-2021,DE BURLO GROUP INC,13882
31-DEC-2021,DEARBORN PARTNERS LLC,795
31-DEC-2021,DELTA ASSET MANAGEMENT LLC/TN,1737
31-DEC-2021,DELTA CAPITAL MANAGEMENT LLC,1273
31-DEC-2021,DELTEC ASSET MANAGEMENT LLC,5441
31-DEC-2021,"DFPG INVESTMENTS, LLC",11831
31-DEC-2021,"DGS Capital Management, LLC",851
31-DEC-2021,"DISCOVERY CAPITAL MANAGEMENT, LLC / CT",2972
31-DEC-2021,"DIVIDEND ASSETS CAPITAL, LLC",176
31-DEC-2021,DIXON HUBARD FEINOUR & BROWN INC/VA,16392
31-DEC-2021,"DMG Group, LLC",617
31-DEC-2021,DOCK STREET ASSET MANAGEMENT INC,57987
31-DEC-2021,"Cunning Capital Partners, LP",8639
31-DEC-2021,"Cubic Asset Management, LLC",1229
31-DEC-2021,Csenge Advisory Group,301
31-DEC-2021,"Covenant Asset Management, LLC",14020
31-DEC-2021,"SG Americas Securities, LLC",280470
31-DEC-2021,"Cornell Pochily Investment Advisors, Inc.",2486
31-DEC-2021,"Cornerstone Advisors, LLC",41999
31-DEC-2021,"Cornerstone Advisory, LLC",1153
31-DEC-2021,"Cornerstone Wealth Group, LLC",4405
31-DEC-2021,"Cornerstone Wealth Management, LLC",3130
31-DEC-2021,Corsicana & Co.,3373
31-DEC-2021,"Corundum Group, Inc.",824
31-DEC-2021,"Costello Asset Management, INC",38
31-DEC-2021,Cottage Street Advisors LLC,1617
31-DEC-2021,"Country Club Trust Company, n.a.",865
31-DEC-2021,"Court Place Advisors, LLC",1886
31-DEC-2021,Covea Finance,65480
31-DEC-2021,"Covenant Partners, LLC",1896
31-DEC-2021,"Crossmark Global Holdings, Inc.",43481
31-DEC-2021,Covestor Ltd,358
31-DEC-2021,Covington Capital Management,12539
31-DEC-2021,Covington Investment Advisors Inc.,9832
31-DEC-2021,Coyle Financial Counsel LLC,595
31-DEC-2021,"Cranbrook Wealth Management, LLC",149
31-DEC-2021,Creative Planning,98317
31-DEC-2021,"Crescent Capital Consulting, LLC",3420
31-DEC-2021,"Crescent Grove Advisors, LLC",979
31-DEC-2021,Crestwood Advisors Group LLC,2053
31-DEC-2021,"Crew Capital Management, Ltd.",1400
31-DEC-2021,Crewe Advisors LLC,74
31-DEC-2021,"Cribstone Capital Management, LLC",1966
31-DEC-2021,Cross Staff Investments Inc,1150
31-DEC-2021,DOCKYARD CAPITAL MANAGEMENT LP,9412
31-DEC-2021,"DOHJ, LLC",2564
31-DEC-2021,ECLECTIC ASSOCIATES INC /ADV,703
31-DEC-2021,"DOLIVER ADVISORS, LP",2183
31-DEC-2021,Desjardins Global Asset Management Inc.,5831
31-DEC-2021,Destination Wealth Management,3330
31-DEC-2021,"Destiny Wealth Partners, LLC",471
31-DEC-2021,"Detalus Advisors, LLC",226
31-DEC-2021,"Deuterium Capital Management, LLC",5770
31-DEC-2021,"Diligent Investors, LLC",795
31-DEC-2021,Disciplina Capital Management LLC,61526
31-DEC-2021,"Disciplined Equity Management, Inc.",607
31-DEC-2021,"Disciplined Investments, LLC",25
31-DEC-2021,"Diversified Portfolios, Inc.",235
31-DEC-2021,Diversified Trust Co,14282
31-DEC-2021,Dixon Hughes Goodman Wealth Advisors LLC,44
31-DEC-2021,"Domani Wealth, LLC",3173
31-DEC-2021,Donoghue Forlines LLC,1614
31-DEC-2021,Dorsey Wright & Associates,7533
31-DEC-2021,"Douglas Lane & Associates, LLC",202351
31-DEC-2021,"Douglass Winthrop Advisors, LLC",2198
31-DEC-2021,Doyle Wealth Management,1724
31-DEC-2021,"Draper Asset Management, LLC",5582
31-DEC-2021,Dynamic Advisor Solutions LLC,11103
31-DEC-2021,Dynamic Technology Lab Private Ltd,2195
31-DEC-2021,"E Fund Management Co., Ltd.",13034
31-DEC-2021,"E&G Advisors, LP",1368
31-DEC-2021,E. Ohman J:or Asset Management AB,104971977
31-DEC-2021,EADS & HEALD WEALTH MANAGEMENT,3118
31-DEC-2021,EAGLE ASSET MANAGEMENT INC,20001
31-DEC-2021,EAGLE GLOBAL ADVISORS LLC,472
31-DEC-2021,EARNEST PARTNERS LLC,328
31-DEC-2021,EATON VANCE MANAGEMENT,1984433
31-DEC-2021,Deseret Mutual Benefit Administrators,1219
31-DEC-2021,Derbend Asset Management,1765
31-DEC-2021,Dempze Nancy E,136
31-DEC-2021,Daiwa Securities Group Inc.,95709
31-DEC-2021,"DONALDSON CAPITAL MANAGEMENT, LLC",2230
31-DEC-2021,DORCHESTER WEALTH MANAGEMENT Co,669
31-DEC-2021,DOWLING & YAHNKE LLC,13403
31-DEC-2021,DRIEHAUS CAPITAL MANAGEMENT LLC,69824
31-DEC-2021,"DRIVE WEALTH MANAGEMENT, LLC",211
31-DEC-2021,DSM Capital Partners LLC,308378
31-DEC-2021,"DT Investment Partners, LLC",344
31-DEC-2021,"DUALITY ADVISERS, LP",1093
31-DEC-2021,DUFF & PHELPS INVESTMENT MANAGEMENT CO,7729
