FILINGMANAGER_NAME,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4
Sassicaia Capital Advisers LLC,0.0,0.0,0.0,0.0,7999.0,6361.0,2186.0,382.0,1517.0,606.0,0.0,2409118.0,8200881.0,27974313.0,304493.0,3763672.0,3975664.0,2843150.0,3594624.0,0.0
Sather Financial Group Inc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201781.0,240984.0,295151.0,519547.0,957435.0,921001.0,1219353.0
Saturna Capital CORP,0.0,0.0,1382.0,640.0,655.0,1141.0,2568.0,4033.0,3831.0,2200.0,1944.0,2339994.0,4522527.0,7242525.0,8159107.0,21317735.0,0.0,0.0,0.0,0.0
Sava Infond d.o.o.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41371392.0
"Savant Capital, LLC",651.0,1123.0,1592.0,1587.0,1630.0,2440.0,2997.0,4275.0,4244.0,2679.0,2436.0,6583530.0,8689087.0,18349641.0,18783170.0,21604077.0,43908662.0,58953865.0,70159934.0,80920754.0
Savior LLC,40.0,77.0,110.0,100.0,112.0,182.0,54.0,53.0,50.0,27.0,22.0,26305.0,44721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Savoie Capital LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53954420.0,16042157.0,129200948.0,177885246.0,174866314.0,193369543.0
"Savvy Advisors, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1246416.0,3213125.0,7431394.0,9225759.0,86268537.0
"Sawtooth Solutions, LLC",4375.0,9318.0,13887.0,14564.0,1336.0,2425.0,2826.0,8212.0,5912.0,3473.0,2925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sawyer & Company, Inc",0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,17.0,9.0,8.0,9.0,2223.0,3414.0,3526.0,3848.0,6988133.0,9567.0,9412.0,10405.0
"Saxony Capital Management, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1879860.0,3437170.0,4422333.0,4083999.0,4225705.0
"Scarborough Advisors, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,526.0,226.0,0.0,218067.0,408694.0,698126.0,1064640.0,1733144.0,1853819.0,2559718.0,2744514.0,0.0
"Schear Investment Advisers, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2315442.0,2624371.0,3996693.0,4092821.0,5621737.0,8397687.0,11678483.0,13266348.0,15157581.0
"Schechter Investment Advisors, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,114.0,86.0,62.0,735782.0,328263.0,183590.0,799077.0,720050.0,288236.0,505279.0,691809.0,836051.0
Schiavi & Co LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200135.0,204597.0,226248.0
"Schneider Downs Wealth Management Advisors, LP",0.0,0.0,0.0,0.0,0.0,239.0,241.0,334.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,409547.0,735498.0,915308.0,936181.0,1035242.0
Schonfeld Strategic Advisors LLC,2762.0,3870.0,51188.0,14833.0,22905.0,51830.0,8543.0,7070.0,14762.0,3441.0,11039.0,58993357.0,78025313.0,170670723.0,86876199.0,107111130.0,71830307.0,64070437.0,161249607.0,177355725.0
Schoolcraft Capital LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317265.0,326243.0,371415.0,677670.0,926550.0,910800.0,1007175.0
Schrum Private Wealth Management LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230595.0,237129.0,269964.0,492570.0,675949.0,1256054.0,607210.0
Schubert & Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410468.0,606454.0
Schwab Charitable Fund,170554.0,229606.0,303776.0,304484.0,295755.0,419860.0,435388.0,952170.0,883374.0,490676.0,392923.0,514622365.0,978148722.0,1489930164.0,1579637476.0,1798358745.0,3167970812.0,4193570242.0,0.0,0.0
Schwallier Wealth Management LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322879.0
Sciencast Management LP,0.0,2317.0,0.0,3833.0,4026.0,2940.0,0.0,841.0,1537.0,4095.0,0.0,0.0,0.0,0.0,0.0,842864.0,0.0,0.0,473980.0,0.0
"Science & Technology Partners, L.P.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18919850.0
Scientech Research LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750858.0,2290308.0,0.0,0.0
"Scissortail Wealth Management, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.0,879.0,911.0,573.0,1423.0,14274390.0,0.0,1371151.0,3523026.0,2707969.0,3934749.0,3625591.0,4109543.0
"Scott & Selber, Inc.",2643.0,3758.0,5365.0,4926.0,5024.0,7483.0,4826.0,6845.0,6298.0,3464.0,2781.0,6698.0,6381.0,9701.0,9943.0,11205.0,19063.0,26412.0,25767.0,25842.0
"Scott Capital Advisors, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259976.0,264447.0,814277.0,1728561.0,1574683.0,1807298.0
"Sculati Wealth Management, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254492.0,879954.0,1056459.0
Sculptor Capital LP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23138241.0,35237566.0,0.0,0.0,0.0,44474400.0,40318080.0,63922040.0
SeaBridge Investment Advisors LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382806.0,698452.0,1077516.0,1073166.0,3347447.0
"SeaCrest Wealth Management, LLC",3673.0,5044.0,7009.0,7052.0,6797.0,10101.0,10587.0,15139.0,11417.0,7059.0,4875.0,5707463.0,12289147.0,17172992.0,18819239.0,21569602.0,34663093.0,50274999.0,49678226.0,52239408.0
"Seaport Global Advisors, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1842.0,1338.0,560.0,469.0,529611.0,826644.0,490703.0,756883.0,504629.0,3150714.0,1960209.0,1114819.0,0.0
Seascape Capital Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,3895.0,5441.0,5235.0,5818.0
"Seaside Wealth Management, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220504.0
"Second Half Financial Partners, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343492.0,466556.0,256524.0,520460.0,700118.0,1181871.0,1325065.0
"Second Line Capital, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894478.0,1819986.0,2443585.0,2339334.0,4269371.0
"Secure Asset Management, LLC",0.0,0.0,0.0,0.0,0.0,429.0,649.0,3404.0,3357.0,1935.0,1592.0,2471030.0,4085772.0,4651069.0,5008758.0,5691396.0,11817510.0,21470502.0,22824645.0,30962376.0
"Securian Asset Management, Inc",16136.0,22002.0,30964.0,29420.0,29207.0,43689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Security Asset Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Security Financial Services, INC.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396131.0,361673.0,430573.0,802778.0,1242897.0,1287104.0,1944898.0
Security National Bank,10099.0,14392.0,19205.0,17225.0,16670.0,24634.0,24821.0,33137.0,29091.0,15693.0,12777.0,14964590.0,25940663.0,29847445.0,28643413.0,32296763.0,52350459.0,65140295.0,60718421.0,65347663.0
"Seed Wealth Management, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260245.0,355795.0,349747.0,386755.0
Seelaus Asset Management LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,218.0,0.0,0.0,0.0,227.0,345.0,376266.0,440745.0,853863.0,1184747.0,1212577.0,1396212.0
