FILINGMANAGER_NAME,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4
"Prism Advisors, Inc.",,,,,,,,,,,,,,,,inf,1395.83,36.73,-53.64,10.27
"Private Advisor Group, LLC",,78.34,31.81,-18.55,11.52,56.96,47.89,22.57,100.2,-74.27,-33.03,16452.07,1085.0,44.17,0.53,15.9,77.08,49.47,-0.66,12.03
Private Advisory Group LLC,,inf,32.26,-51.87,102.9,109.03,129.55,2.82,4.5,-25.29,0.92,109564.4,96.06,142.33,-49.9,2.42,72.7,120.88,-12.29,15.61
"Private Capital Advisors, Inc.",,44.2,42.41,-71.81,2.31,49.75,7.55,93.92,-31.94,-44.33,-21.66,20.33,118.02,54.13,252.01,26.98,77.03,45.38,5.62,113475.35
"Private Capital Group, LLC",,10.76,39.98,37.89,-37.23,34.5,1.37,33.03,-7.14,-69.54,-100.0,,,,,,,,,
"Private Harbour Investment Management & Counsel, LLC",,43.86,-13.72,9.59,-2.21,42.91,3.76,38.44,-10.92,-46.73,-26.6,119748.29,83.28,23.3,-3.83,11.73,64.58,30.14,-11.27,5.01
"Private Ocean, LLC",,47.74,39.19,1.83,2.15,28.82,29.6,9.58,-7.59,-52.29,-4.14,107512.27,88.25,42.94,-36.43,51.39,23.58,74.86,-100.0,
Private Portfolio Partners LLC,,21.98,144255.86,23.13,-38.74,40.79,29.95,102.65,-1.43,-16.64,-17.06,6.48,55.3,39.78,1.58,14.98,80.78,40.16,0.16,11.71
"Private Wealth Advisors, Inc.",,34.38,44.95,-6.03,-100.0,,,,,,,,,,,,,,,
"Private Wealth Management Group, LLC",,,,,,,,,,,,,,,,inf,125.61,46.15,0.96,29.01
"Private Wealth Partners, LLC",,29.27,41.55,-3.14,1.78,48.9,2.04,37.93,-5.83,-45.18,-25.37,132312.77,83.33,43.65,1.92,13.77,80.42,62.07,-20.37,9.05
"Private Wealth Strategies, L.L.C.",,,,,,,,,,,,,inf,60.26,22.5,13.85,-39.84,363.92,-100.0,
Privium Fund Management (UK) Ltd,,,,,,,,,inf,-100.0,,inf,-100.0,,,,inf,-39.98,-100.0,
Privium Fund Management B.V.,,,,,,,,,,inf,-49.73,-100.0,inf,46.96,6.56,121.47,-21.84,28.97,26.78,10.59
ProShare Advisors LLC,,68.68,65.77,14.92,22.62,44.92,13.56,93.9,-13.63,-62.59,-34.61,122497.06,316.51,-27.23,-31.46,-9.93,117.85,36.51,-1.66,30.57
"ProVise Management Group, LLC",,16.07,26.59,-11.65,4.23,28.75,-11.41,54.66,29.94,-52.01,-16.76,111001.37,32.05,144.66,-38.85,20.85,7.71,70.41,-2.66,-51.33
Proactive Wealth Strategies LLC,,,,,,,,,,,,,,,,,,,inf,15.05
"Processus Wealth & Capital Management, LLC",,,,,,,,,,,,,,,,inf,63.79,9.33,-3.91,8.08
"Procyon Advisors, LLC",,,,,,,,,inf,-59.2,-23.53,194286.08,113.5,221.48,78.15,24.07,50.86,46.37,0.81,22.26
"Procyon Private Wealth Partners, LLC",,22.86,50.0,-3.1,2.8,108.95,37.62,108.12,-100.0,,,,,,,,,,,
Prodigy Asset Management LLC,,,,,,,,,,,,,,,,,,,,inf
Proem Advisors LLC,,,,,,,,,,,,,,,,,,,,inf
"Professional Financial Advisors, LLC",,,inf,4.29,-100.0,inf,9.09,33.33,-6.25,-46.67,100.0,-100.0,,,,,,,,inf
Proficio Capital Partners LLC,,45.58,45.37,-5.16,16.34,221.31,-47.52,42.06,519.88,-92.94,-29.09,135219.44,2323.94,-38.84,2.58,4.72,54.31,31.59,-12.49,144.83
"Profit Investment Management, LLC",,inf,46.82,-0.35,2.61,49.49,3.51,26.62,39.19,-44.44,-22.15,120129.45,85.22,15.31,-3.5,-5.99,79.39,-30.7,-5.41,7.12
Progressive Investment Management Corp,,,,,,,inf,42.03,-7.4,-44.35,-100.0,,inf,49.43,788.65,12.82,167.51,35.26,-5.3,8.32
"Promus Capital, LLC",,,,,,,,,,,,,,,,,,,,inf
Prospect Financial Group LLC,,,,,,,,,,,,,,,,,,,,inf
Prospect Financial Services LLC,,,,,,,,,,,,,,,,inf,81.04,26.42,-3.95,6.54
"Prospect Hill Management, LLC",,,,,,,,,inf,-40.95,-7.12,92747.67,90.27,52.29,29.88,20.93,82.46,36.99,-1.7,10.58
Prospera Financial Services Inc,,28.54,-91.3,2634.83,65.01,267.95,-44.07,42.23,-2.34,-49.01,-30.96,76542.67,172.62,71.89,-4.12,12.16,86.78,32.36,4.32,12.87
Prosperitas Financial LLC,,,,,,,,,,,,,,,inf,19.06,83.98,7.56,1.13,9.34
"Prosperity Consulting Group, LLC",,,,,,,,inf,8.91,-45.91,-9.24,129800.93,63.36,59.95,85.31,49.21,146.61,38.87,92.41,28.41
"Prosperity Financial Group, Inc.",,,,,,,,,,,,inf,89.64,62.97,-10.01,15.3,113.31,52.74,32.9,17.36
"Prosperity Wealth Management, Inc.",,,,,,,,,,,,inf,116.18,-18.9,19.48,-28.02,158.31,133.72,16.33,-21.81
"Prossimo Advisors, LLC",,,,,,,,,,,,,inf,47.81,16.94,27.15,96.57,68.67,12.64,13.85
Prostatis Group LLC,,-100.0,inf,-100.0,,inf,10.89,-35.05,95.88,-100.0,,inf,-22.92,166.79,-100.0,,,,,
"Providence Capital Advisors, LLC",,43.75,39.13,-3.12,3.23,87.5,-16.67,42.0,-8.45,-44.62,5327.78,120828.25,286.93,-23.86,-14.02,14.87,12.48,18.61,-0.39,8.27
Providence First Trust Co,,,inf,150.18,-100.0,,,inf,-7.66,-45.13,-24.27,119515.72,-100.0,,inf,13.85,68.65,44.24,-5.95,27.96
"Providence Wealth Advisors, LLC",,,,,,inf,-0.93,44.13,2.28,-100.0,,,inf,74.07,5.02,315.65,-34.98,45.53,7.33,9.49
"Provident Investment Management, Inc.",,,,,,,,,,,,,,,,inf,69.42,53.55,-0.35,13.61
"Provident Wealth Management, LLC",,,,,,,,,,,,,,,,,,inf,15.64,-8.68
"Prudent Man Advisors, LLC",,,,,,,,,,,,,,,,inf,121.73,97.18,5.95,5.33
"Prudent Man Investment Management, Inc.",,,,,,,,,,,,,,,,,,,,inf
Public Sector Pension Investment Board,,23.37,78.49,-27.99,-15.03,132.65,10.56,98.16,5.79,-74.24,100.73,-100.0,inf,-20.81,27.84,26.45,16.21,65.55,7.35,62.9
"Pure Financial Advisors, Inc.",,,inf,-4.89,18.58,63.0,7.16,-100.0,,,,,,,,,,,,
"Pure Financial Advisors, LLC",,,,,,,,inf,-6.15,-25.8,-17.29,125619.32,102.12,50.69,18.03,89.59,93.32,50.91,-3.85,30.08
Purkiss Capital Advisors LLC,,,,,,,,,,,,,,,,,,,,inf
"Purus Wealth Management, LLC",,,,inf,10.69,66.23,6.7,41.44,-11.41,-45.19,-16.16,117584.18,88.93,49.33,3.51,13.56,80.76,36.29,-1.18,10.2
Putney Financial Group LLC,,,,,,,,,,,,,,,,,,,,inf
Q CAPITAL SOLUTIONS,,,,inf,20.99,-100.0,,,,,,,,,,,,,,
Q3 Asset Management,,,,,,,inf,19.66,-100.0,,,,inf,25.65,-5.71,-100.0,inf,472.49,-77.08,253.95
QCI ASSET MANAGEMENT INC/NY,,4.2,27.94,-8.25,4.46,51.68,-11.68,-100.0,,,,,,,,,,,,
"QCM Cayman, Ltd.",,inf,-10.2,70.91,-100.0,inf,-100.0,inf,-100.0,,,,,,inf,-100.0,inf,-100.0,inf,-100.0
"QP WEALTH MANAGEMENT, LLC",,,,,,,inf,40.0,-7.97,-100.0,,,,inf,-17.94,-100.0,,,,
"QRG CAPITAL MANAGEMENT, INC.",,,,,,,,,,,,,,,inf,17.67,103.45,38.98,3.87,12.67
"QS Investors, LLC",,,inf,-100.0,,,,,,,,,,,,,,,,
QUADRANT CAPITAL GROUP LLC,,-17.3,77.23,-0.25,8.56,65.55,8.26,41.61,-6.71,-40.75,-25.73,163567.27,102.05,53.11,6.76,23.1,81.15,45.85,-2.89,10.78
QUATTRO FINANCIAL ADVISORS LLC,,,,,,,,,,,,,,inf,-100.0,,,,,
QUEST CAPITAL MANAGEMENT INC /ADV,,,,,,inf,10.19,35.84,-100.0,,,,,,,,,,,
QUEST INVESTMENT MANAGEMENT LLC,,inf,-5.55,2.72,-3.64,-11.89,21.06,45.68,-9.86,-52.02,5.12,117399.84,4.53,43.14,-12.24,18.15,124.43,27.41,-25.06,8.35
QVR LLC,,,,inf,4.06,1038.98,91.25,-100.0,inf,-83.95,56.51,9963.6,-100.0,,,,inf,-100.0,,
"Qsemble Capital Management, LP",,,,,,,,,,,,,,inf,45.17,59.57,-100.0,inf,-71.23,-100.0
Qtron Investments LLC,,68.62,31.61,-19.12,-7.27,38.67,11.38,50.92,13.74,-34.57,-18.36,134783.6,102.95,52.29,1.26,24.62,100.0,43.59,-1.68,6.31
"Quad-Cities Investment Group, LLC",,,,,,,,inf,53.52,-22.32,-0.79,-100.0,,,inf,23.36,72.02,213.97,3.68,8.74
"QuadCap Wealth Management, LLC",,,,,,,,,,,,,,,,,inf,-100.0,,
"Quadcap Wealth Management, LLC",,,,,,,,,,,,,,,,inf,-100.0,inf,-4.69,4.24
"Quadrant Private Wealth Management, LLC",,98.53,48.65,-1.04,4.6,49.1,0.35,40.95,-0.85,-36.1,-100.0,inf,88.37,57.16,-2.19,18.58,76.89,42.4,0.9,10.96
Quadrature Capital Ltd,,120.4,-100.0,inf,-89.42,-100.0,inf,76.73,-71.78,32.98,-100.0,,,inf,53.05,38.04,-87.33,-100.0,,
"Quaker Wealth Management, LLC",,,,,,,,,,,,,,,,,,,inf,-100.0
Quantamental Technologies LLC,,-100.0,,inf,-100.0,,,,inf,-100.0,,,inf,27.38,-28.4,-100.0,,,,
Quantbot Technologies LP,,6068.52,-100.0,inf,-60.61,-100.0,inf,175.67,-100.0,,,,,inf,7.04,-74.14,-44.49,-26.89,661.67,82.44
Quantinno Capital Management LP,,,,,,,,inf,-10.54,-25.2,-43.17,351189.83,126.54,69.63,16.63,52.44,181.7,84.4,32.06,50.28
"Quantitative Investment Management, LLC",,,,,inf,712.69,-31.55,60.09,-74.21,-100.0,,,,,,inf,-100.0,,,inf
Quantitative Systematic Strategies LLC,,40.49,2.66,-100.0,,,,,,,,,,,,,,,,
"Quantum Financial Advisors, LLC",,,,,,,,,,inf,-32.94,120271.01,90.07,52.29,2.83,14.58,78.74,49.97,3.53,52.22
"Quantum Private Wealth, LLC",,,,,,,,inf,-5.39,-41.58,-18.39,122192.04,92.29,39.99,4.48,16.57,78.3,38.45,1.01,14.8
"Quartz Partners, LLC",,,,,,,,,,,,,,,,,,,inf,12.84
Qube Research & Technologies Ltd,,inf,-92.11,-100.0,,,inf,2.7,-83.46,184.76,-6.13,73913.67,137.53,682.79,33.39,73.66,20.77,-46.37,180.09,-62.63
"Quent Capital, LLC",,,,,,,,inf,-52.55,-45.55,-11.35,120404.59,303.09,49.92,11.25,26.62,88.38,-30.86,-1.87,9.99
"Quest 10 Wealth Builders, Inc.",,,,,,,,,,,,,,,,,,,,inf
Quest Partners LLC,,,,,,,,,,,,,,,,inf,-100.0,inf,2097.16,-100.0
Quinn Opportunity Partners LLC,,,,,,,,,,,,,inf,-95.13,2.83,13.85,-100.0,,,
Quintet Private Bank (Europe) S.A.,,,,,,,,,,inf,-100.0,,inf,5.49,-13.88,9.59,43.16,31.48,-9.59,6.76
"Quotient Wealth Partners, LLC",,,,,,,,,,,,,,,,inf,91.14,47.57,-8.94,21.75
R Squared Ltd,,,,,,,,,,,,,,,,,,,,inf
"RAHLFS CAPITAL, LLC",,,,,,,,,,,,,,,,,,,,inf
RAINEY & RANDALL WEALTH ADVISORS INC.,,,,,,,,,,,,,,,,,,,,inf
"RAM Investment Partners, LLC",,,,,,,,,,,,inf,13.06,53.14,1.42,18.27,88.84,255.84,-3.62,-10.73
RAYMOND JAMES & ASSOCIATES,,41.54,36.25,-4.88,6.05,62.53,7.12,34.62,-12.97,-47.92,-20.83,117851.77,91.7,41.57,1.21,15.12,71.84,31.88,-4.59,-100.0
RAYMOND JAMES TRUST CO. OF NH,,,,,,,,,,,,,,,,,,inf,34.81,-100.0
RAYMOND JAMES TRUST N.A.,,53.64,49.3,-6.47,-0.95,52.94,0.07,40.51,-7.66,-44.47,-14.98,23.15,91.64,43.46,115812.53,20.93,77.43,32.02,2.28,-100.0
"RB Capital Management, LLC",,48.74,63.65,-1.1,9.54,261.46,-45.96,40.61,89.57,-70.36,-18.24,119835.44,90.74,132.57,-47.71,12.36,65.95,60.41,-6.19,-16.53
"RBA Wealth Management, LLC",,,,,,,,,,,,,inf,-100.0,,,inf,46.86,10.53,-7.08
"RBF Capital, LLC",,,,,inf,49.81,3.56,24.26,-6.85,-13.09,-49.01,103076.47,90.04,52.29,2.83,13.85,82.46,36.73,-1.7,10.58
RBO & CO LLC,,,inf,-3.72,12.08,49.57,3.75,183.89,-53.62,-44.51,-19.77,113210.43,90.07,52.29,2.83,13.85,79.67,36.73,-52.34,10.58
"RD Lewis Holdings, Inc.",,,,,,,,,,,,,,,,,,,,inf
RDA Financial Network,,41.59,346.86,10.64,8.95,57.48,4.32,27.08,12.77,-40.14,-30.91,129280.81,86.47,34.3,0.64,7.68,77.08,8.91,-1.69,16.33
READYSTATE ASSET MANAGEMENT LP,,,,,,,,,,,,,inf,25.86,-71.36,633.47,-54.04,-97.93,10277.22,-99.41
"REAP Financial Group, LLC",,,,,,,,,,,,,,,,inf,81.34,-56.85,12.16,0.91
"REBALANCE, LLC",,,,,,,,,,,,inf,-100.0,,,,,,,
"RED CRANE WEALTH MANAGEMENT, LLC",,,,,,,,,,,,,,,,,,,,inf
REDMONT WEALTH ADVISORS LLC,,,,,,,,,,,,,,,,,inf,36.73,-1.7,10.58
REDW Wealth LLC,,,,,,,,,,,,,inf,78.14,37.94,-22.3,157.95,59.11,-4.88,-61.33
"REGATTA CAPITAL GROUP, LLC",,,,,,,,inf,-2.59,-51.33,17.27,120826.91,0.0,120.13,-12.64,14.73,90.09,48.76,-3.03,-10.46
REGENTATLANTIC CAPITAL LLC,,145.49,726.8,-42.93,22.74,74.17,14.47,51.86,-4.49,-41.95,-28.85,-100.0,,,,,,,,
"REGIMEN WEALTH, LLC",,,,,,,,,,,,,inf,-100.0,,,,,,
REGIONS FINANCIAL CORP,,46.54,12.72,-4.9,3.93,44.2,1.23,34.53,-1.29,-46.15,-26.52,19.2,87.21,152000.54,4.01,12.21,80.37,34.07,-10.07,-100.0
"REIK & CO., LLC",,,,,,,,,,,,,,inf,2.83,13.85,82.46,38.09,-1.7,11.31
"REILLY FINANCIAL ADVISORS, LLC",,113.99,33.33,-3.95,-5.48,47.43,0.27,69.43,-100.0,,,,,,,,,,,
RENAISSANCE TECHNOLOGIES LLC,,383.25,-100.0,inf,-52.88,276.27,-23.53,-83.81,-100.0,,,,inf,88911.45,-33.0,45.9,-35.17,174260.53,-50.61,11.33
RENASANT BANK,,,,,,inf,-39.09,44.78,100.0,-38.14,-17.5,-100.0,inf,50.05,-32.3,35.19,59.18,14.23,-1.7,8.16
RENASANT Bank,,,,,,,,,,,,inf,-100.0,,,,,,,
RESOURCE CONSULTING GROUP INC,,,,,,,,inf,-7.21,-44.45,-100.0,,,,,inf,-100.0,,,
RESOURCES MANAGEMENT CORP /CT/ /ADV,,36.36,1280.0,261.84,80.77,55.98,5.16,51.01,5.55,-48.5,-17.17,19.93,4.03,150.48,3.88,126.89,-31.99,29.11,-6.39,8.3
RESTON WEALTH MANAGEMENT LLC,,inf,42.65,-1.33,-9.43,49.44,-10.95,41.9,-7.09,-44.49,-100.0,,,inf,17.59,18.61,82.46,37.39,-8.43,-12.61
RETIREMENT CAPITAL STRATEGIES,,,,,,,,inf,-9.77,-100.0,,,inf,52.29,5.7,20.79,83.29,37.88,3.66,16.7
"RETIREMENT FINANCIAL SOLUTIONS, LLC",,,,,,,,,,,,,,,,,,inf,1.47,9.79
RETIREMENT GUYS FORMULA LLC,,,,,,,,inf,-20.22,-26.7,94.24,69196.19,-41.74,-36.73,0.12,16.51,61.9,67.55,161.45,12.67
"RETIREMENT PLANNING GROUP, LLC / NY",,,,,,,,,,,,,,,,,,,,inf
"REUTER JAMES WEALTH MANAGEMENT, LLC",,,,,,,,inf,-17.27,-45.26,-27.47,112728.68,82.92,33.0,-11.09,-5.1,-100.0,,,
"RF&L WEALTH MANAGEMENT, LLC",,,,,,,,,,,,,inf,52.29,2.83,13.85,67.14,61.79,14.56,10.58
"RFG - Bristol Wealth Advisors, LLC",,,,,,,,,,,,,,,,,,,,inf
"RFG Advisory, LLC",,inf,24.79,-3.77,23.49,191.93,21.03,54.89,0.26,2.26,-1.64,113911.8,17.6,32.64,80.05,26.68,78.13,39.56,16.33,24.98
"RFG HOLDINGS, INC.",,,,,,,,inf,-100.0,,,,,,,,,,,
"RFG Holdings, Inc.",,,,,,,,,,,,,,,inf,58.81,134.28,77.07,-18.47,13.54
RFP Financial Group LLC,,,,,,,,,,,,inf,-58.1,1334.8,-43.84,18.85,41.11,15.52,-1.71,3.14
"RGT Wealth Advisors, LLC",,,,,,inf,-0.91,204.15,-100.0,,,,,,,,,,,
"RHS Financial, LLC",,,,,,,,,,,,,,,,,inf,72.44,-4.11,8.69
RHUMBLINE ADVISERS,,53.33,40.32,-5.19,-3.51,43.73,1.74,43.53,-6.28,-42.28,-18.46,25.3,92.58,155226.74,2.93,13.11,83.57,35.63,-2.57,8.68
RIA Advisory Group LLC,,,,,,,,,,,,,inf,46.15,16.31,-100.0,inf,-100.0,inf,89.58
"RICE HALL JAMES & ASSOCIATES, LLC",,40.0,14.8,-23.17,-4.36,48.88,-2.49,41.98,73.63,-74.3,-25.03,101617.72,53.04,-38.46,2.83,13.85,7.16,35.4,-5.72,9.87
"RICHARDS, MERRILL & PETERSON, INC.",,,,,,,,,,,,,,,,,,,,inf
RICHARDSON FINANCIAL SERVICES INC.,,,,,,,,,,,,,,,,inf,115.39,31.35,1.42,15.48
RICHELIEU GESTION SA,,,,,,,,,,,,,,inf,3.09,128.14,9.45,-100.0,,
"RIDGECREST WEALTH PARTNERS, LLC",,,,,,inf,-2.36,29.44,0.26,-28.21,-100.0,,inf,53.58,0.68,685.08,108.06,-65.73,302.4,11.14
RITHOLTZ WEALTH MANAGEMENT,,46.28,68.94,-16.92,0.78,81.39,16.27,42.15,1.38,-43.81,16.52,104017.85,104.17,50.65,1.1,12.06,79.27,68.49,7.72,17.21
RITTER DANIHER FINANCIAL ADVISORY LLC,,,,,,,,,inf,-100.0,,,,,,,,,,
"RITTER DANIHER FINANCIAL ADVISORY, LLC",,,,,,,inf,-91.94,-100.0,,,,,,,,,,,
RIVER & MERCANTILE ASSET MANAGEMENT LLP,,,,,,,,,,,inf,35.66,63.5,-40.26,84907.0,-100.0,,,,
RIVER GLOBAL INVESTORS LLP,,,,,,,,,,,,,,,,inf,80.39,35.02,3.13,-35.34
RIVERBRIDGE PARTNERS LLC,,50.04,49.04,-0.47,5.7,53.51,4.3,4.7,-11.48,3.06,-55.79,18.25,187325.38,39.24,99.9,10.78,-12.62,9.21,-3.09,5.96
RIVERPARK CAPITAL MANAGEMENT LLC,,,,,,,,,inf,-3.51,-39.6,108763.92,34.29,38.03,-2.46,13.85,82.46,39.51,-25.35,2.16
"RIVERSEDGE ADVISORS, LLC",,,inf,-3.54,-100.0,inf,13.8,42.86,-3.96,-44.4,-27.21,-100.0,inf,52.29,58.02,32.6,91.22,37.55,-2.22,12.49
RKL Wealth Management LLC,,inf,47.9,-3.69,7.67,54.79,5.66,42.55,53.0,118.74,-24.61,110467.12,85.56,49.54,-3.89,21.52,79.39,30.82,-4.54,-0.7
"RMB Capital Management, LLC",,61.6,31.97,-6.99,8.5,58.15,12.88,16.97,-7.71,-29.16,-61.61,117846.06,137.27,65.05,16.23,15.33,-100.0,,,
"RMR Capital Management, LLC",,,,,,,,,,,,,,,,,inf,36.73,-11.61,10.58
RMR Wealth Builders,,inf,527.68,-44.41,22.78,4.4,14.25,-15.13,60.59,-41.91,-16.11,116715.33,259.81,52.01,18.69,16.56,89.6,36.29,-3.58,119.32
RNC CAPITAL MANAGEMENT LLC,,,inf,-100.0,inf,9.26,11.86,127.27,-100.0,,,,,,inf,17.49,67.21,42.32,0.0,6.98
ROANOKE ASSET MANAGEMENT CORP/ NY,,,,,,,,,inf,-44.45,-18.91,11.01,102.61,52.29,2.51,40.19,82.17,19.05,12.39,10.09
ROBBINS FARLEY LLC,,,,inf,-44.94,-100.0,inf,42.78,-11.04,-44.37,-100.0,,,,,,,,,
ROBECOSAM AG,,,inf,122.1,-100.0,,,,,,,,,,,,,,,
ROBERTS GLORE & CO INC /IL/,,19.96,23.29,-4.18,0.0,49.86,4.14,41.97,-1.02,-40.53,-20.09,121077.7,75.57,-18.24,1.82,2.7,74.8,33.97,3.41,10.06
ROBINSON SMITH WEALTH ADVISORS LLC,,,,,,,,,,,,,,,,,,inf,-100.0,
ROCKLAND TRUST CO,,30.22,49.17,-1.67,0.75,19.25,7.68,41.92,-11.69,-44.37,-13.57,18.6,187324.03,51.1,5.33,13.58,63.06,36.59,-6.8,-0.08
"ROCKY MOUNTAIN ADVISERS, LLC",,43.75,73.91,-5.0,2.63,48.72,39.66,41.98,40.87,-44.44,-6.67,20.24,90.1,100013.02,32.84,13.85,82.46,36.73,-1.7,-100.0
ROFFMAN MILLER ASSOCIATES INC /PA/,,inf,-100.0,,,,,,,,,,,,,,,,,
"ROGCO, LP",,,,,,,,,,,,,,,inf,13.85,1258.12,40.4,55.19,20.09
"ROI Financial Advisors, LLC",,,,,,,,,,,,,,,,inf,73.82,35.29,-13.14,-2.99
ROMAN BUTLER FULLERTON & CO,,42.77,37.87,-5.63,22.95,34.35,10.71,30.78,-17.69,-43.96,-78.29,145879.1,195.86,82.95,9.91,34.08,29.05,78.07,3.0,-18.15
ROMANO BROTHERS AND COMPANY,,,,,,,,,,,inf,112201.59,82.66,51.51,12.93,-26.48,79.73,35.87,-2.45,11.5
ROOSEVELT INVESTMENT GROUP INC,,31.09,40.71,-100.0,,,,,,,,,,,,,,,,
ROOSEVELT INVESTMENT GROUP LLC,,,,inf,36.16,37.35,3.72,40.79,-6.28,-44.56,2.66,-100.0,,,,,,,,
ROPES WEALTH ADVISORS LLC,,,,,inf,58.53,17.57,79.84,-32.86,-51.54,-1.58,125655.94,113.81,64.29,-7.97,-100.0,,,,
ROSENBLUM SILVERMAN SUTTON S F INC /CA,,41.18,38.26,-6.15,-0.15,30.2,-2.58,24.61,-100.0,inf,50.1,-43.12,146478.91,11.33,-15.0,9.13,61.37,31.34,-7.06,4.38
ROSS\JOHNSON & Associates LLC,,,,,,,,,,,,,,,,,,,,inf
ROTHSCHILD & CO ASSET MANAGEMENT US INC.,,,,inf,-17.48,38.16,-13.72,34.95,-4.81,-100.0,,,,,,,,,,
ROTHSCHILD INVESTMENT LLC,,,,,,,,,,,,,,,,inf,73.39,36.08,-3.65,8.57
ROVIN CAPITAL /UT/ /ADV,,,,,,,,,,,,inf,74.91,-100.0,,,inf,110.03,104.93,46.39
ROWLAND & CO INVESTMENT COUNSEL/ADV,,40.66,-28.91,93.35,2.25,49.85,-52.52,218.8,-3.08,-44.06,-19.69,17.93,94.04,52.36,-100.0,,,,,
ROWLAND CARMICHAEL ADVISORS INC /ADV,,24.28,40.85,-12.36,-100.0,,,,,,,,,,,,,,,
ROWLANDMILLER & PARTNERS.ADV,,,,,,,,,,,,,,,inf,12.41,77.99,36.01,-1.63,10.05
ROYAL BANK OF CANADA,,-24.05,121.74,-29.99,85.18,3020.64,2.6,146.27,-50.83,-26.68,-36.8,-100.0,,,,,,,,
ROYAL LONDON ASSET MANAGEMENT LTD,,35.76,43.13,22.72,217.84,91.14,4.43,93.23,-35.84,-40.24,-63.79,88249.36,91.04,79.02,4.52,131.79,-8.81,25.26,-2.75,10.31
"RPG Investment Advisory, LLC",,-14.2,40.96,-2.66,4.23,47.9,1.29,43.27,-5.77,-35.66,-6.96,120884.24,63.15,9.62,-4.34,12.97,37.53,12.48,-0.84,9.42
RPS ADVISORY SOLUTIONS LLC,,,,,,,,,,,,,,,,,,inf,1.93,18.42
"RPg Family Wealth Advisory, LLC",,43.07,0.11,-16.84,-100.0,inf,5.24,39.95,-18.95,-99.97,47.62,-100.0,inf,1069.81,2.6,18.58,90.89,50.07,92.6,-42.36
RS CRUM INC.,,,,,,,,inf,2.03,-100.0,,,inf,45.4,-6.32,23.68,76.69,72.09,-9.58,4.5
RSM US WEALTH MANAGEMENT LLC,,55.02,-44.19,-2.36,-9.09,90.61,-17.56,89.09,-100.0,,,,,,,,,,,
"RTD Financial Advisors, Inc.",,,,,,,,,,,,,,inf,3.49,-100.0,,,,
"RVW Wealth, LLC",,,,,,,,inf,72.88,-20.44,82.47,127529.69,32.51,49.23,-13.47,13.85,67.91,42.4,7.05,-40.63
RW Investment Management LLC,,,,,,,,,,,,,,,inf,13.85,93.08,54.1,-100.0,inf
"RWA WEALTH PARTNERS, LLC",,,,,,,,,,,,,,,,inf,66.29,50.8,0.01,21.05
"RWM Asset Management, LLC",,,,inf,-25.28,50.38,-100.0,,,,,,,,,,,,,
"RWQ Financial Management Services, Inc.",,,,,,inf,-40.63,1.49,-10.48,-64.38,-61.3,168117.28,109.1,64.28,-9.52,75.77,467.06,-15.56,-29.58,-52.78
"RWWM, Inc.",,,,,,,,,,,,,,,,,inf,42.44,-4.62,6.97
Raab & Moskowitz Asset Management LLC,,,,,,,,,,,,,inf,-3.29,11.27,29.74,68.85,37.61,-43.09,1.27
"Rafferty Asset Management, LLC",,234.24,39.35,8.65,98.72,38.57,-30.94,44.39,11.34,-47.2,-16.71,134887.88,72.74,27.65,-14.95,27.5,64.41,46.52,-9.37,-6.5
Raiffeisen Bank International AG,,,,,,,,,,,,,,,,,,,,inf
Railway Pension Investments Ltd,,87.87,-18.07,-62.69,-100.0,,,,,,,,,,,,,,,
"Rain Capital Management, LLC",,,,,,,,,,,,,,inf,3.43,12.08,103.29,26.69,-100.0,
Rainier Group Investment Advisory LLC,,inf,89.67,-100.0,,,,,,,,,,,,,,,,
Raleigh Capital Management Inc.,,,,,,,,inf,-32.65,69.7,-73.21,143246.67,459.6,50.89,388.96,-20.82,233.87,63.01,4.54,23.29
"Ramirez Asset Management, Inc.",,,,,,,,,,,,,,,inf,13.85,70.21,22.64,-4.26,10.58
"Ramsay, Stattman, Vela & Price, Inc.",,,,,,,,,inf,-37.38,-20.11,119838.0,52.03,44.54,2.51,3.02,55.16,28.75,-11.05,10.37
Ranch Capital Advisors Inc.,,,,,,,,inf,-6.34,-42.48,-18.9,119509.76,88.17,16.7,3.62,14.0,54.82,32.0,-9.81,8.07
Range Financial Group LLC,,,,,,inf,55.14,211.26,-4.11,-62.57,-39.72,110726.89,95.41,21.68,183.27,17.17,88.55,39.46,-53.21,135.61
"Rappaport Reiches Capital Management, LLC",,,,,,,,inf,196.14,-22.23,-21.49,20.28,90.31,58.24,-2.93,58.38,243.27,29.06,-7.53,13.02
Ratan Capital Management LP,,92.19,42.46,92.96,-100.0,,,inf,-94.96,-100.0,,,inf,636.37,130.49,67363.13,59.72,261.77,9.32,86.1
Rathbone Brothers plc,,43.97,41.88,-3.35,2.84,49.81,2.98,-100.0,,,,,,,,,,,,
Rathbones Group PLC,,,,,,,,inf,-29.06,-40.11,-100.0,,inf,24.24,34.25,11.07,-100.0,inf,0.14,7.84
Rathbones Group Plc,,,,,,,,,,,inf,61844.74,-100.0,,,,inf,-100.0,,
