REPORTCALENDARORQUARTER,FILINGMANAGER_NAME,VALUE
30-SEP-2021,JustInvest LLC,2413
30-SEP-2021,KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,8818
30-SEP-2021,"KB FINANCIAL PARTNERS, LLC",726
30-SEP-2021,"KC Investment Advisors, LLC",1057
30-SEP-2021,KCM INVESTMENT ADVISORS LLC,434
30-SEP-2021,KCS Wealth Advisory,200
30-SEP-2021,"KESTRA PRIVATE WEALTH SERVICES, LLC",738738
30-SEP-2021,KORNITZER CAPITAL MANAGEMENT INC /KS,17991
30-SEP-2021,"Keel Point, LLC",584
30-SEP-2021,Kelly Financial Services LLC,7451
30-SEP-2021,"Kesler, Norman & Wride, LLC",257
30-SEP-2021,"Kestra Advisory Services, LLC",5340335
30-SEP-2021,Keudell/Morrison Wealth Management,1116
30-SEP-2021,Key Financial Inc,27
30-SEP-2021,"Kingsview Wealth Management, LLC",2299
30-SEP-2021,"Knoll Capital Management, LLC",912
30-SEP-2021,"Knowledge Leaders Capital, LLC",2566
30-SEP-2021,Kore Private Wealth LLC,342
30-SEP-2021,Korea Investment CORP,11177
30-SEP-2021,"Kovack Advisors, Inc.",280
30-SEP-2021,"Kowal Investment Group, LLC",8
30-SEP-2021,L & S Advisors Inc,1909
30-SEP-2021,LCM Capital Management Inc,259
30-SEP-2021,"LEVEL FOUR ADVISORY SERVICES, LLC",759
30-SEP-2021,"LGL PARTNERS, LLC",208
30-SEP-2021,LIBERTY WEALTH MANAGEMENT LLC,232
30-SEP-2021,MATRIX PRIVATE CAPITAL GROUP LLC,349
30-SEP-2021,MAVERICK CAPITAL LTD,16147
30-SEP-2021,FORTE CAPITAL LLC /ADV,238
30-SEP-2021,"NATIONS FINANCIAL GROUP INC, /IA/ /ADV",318
30-SEP-2021,NEW YORK STATE COMMON RETIREMENT FUND,6704
30-SEP-2021,"NEXT Financial Group, Inc",2185
30-SEP-2021,NICOLET BANKSHARES INC,221
30-SEP-2021,NOMURA ASSET MANAGEMENT CO LTD,1473064
30-SEP-2021,NORTH STAR ASSET MANAGEMENT INC,14869
30-SEP-2021,NORTHEAST INVESTMENT MANAGEMENT,11603
30-SEP-2021,"NVWM, LLC",1191
30-SEP-2021,NWAM LLC,1307
30-SEP-2021,"NZS Capital, LLC",13741
30-SEP-2021,"Nelson, Van Denburg & Campbell Wealth Management Group, LLC",76
30-SEP-2021,Neuberger Berman Group LLC,37957
30-SEP-2021,"NewEdge Wealth, LLC",1533
30-SEP-2021,"Newbridge Financial Services Group, Inc.",136
30-SEP-2021,PARADIGM ASSET MANAGEMENT CO LLC,3342346
30-SEP-2021,Oxler Private Wealth LLC,745
30-SEP-2021,"Orion Portfolio Solutions, LLC",247
30-SEP-2021,Orion Capital Management LLC,15
30-SEP-2021,"Optimus Prime Fund Management Co., Ltd.",7451
30-SEP-2021,"Opal Wealth Advisors, LLC",331
30-SEP-2021,OneAscent Wealth Management LLC,557
30-SEP-2021,OneAscent Financial Services LLC,465
30-SEP-2021,OPPENHEIMER & CO INC,1751
30-SEP-2021,OLD NATIONAL BANCORP /IN/,10186
30-SEP-2021,OGOREK ANTHONY JOSEPH /NY/ /ADV,16
30-SEP-2021,"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",6811
30-SEP-2021,"NovaPoint Capital, LLC",326
30-SEP-2021,Northeast Financial Consultants Inc,1241
30-SEP-2021,NorthCoast Asset Management LLC,1200
30-SEP-2021,North Star Investment Management Corp.,30
30-SEP-2021,NATIXIS,1240
30-SEP-2021,"Mount Yale Investment Advisors, LLC",6907
30-SEP-2021,"MBM Wealth Consultants, LLC",131
30-SEP-2021,"Morse Asset Management, Inc",1557
30-SEP-2021,MCKINLEY CAPITAL MANAGEMENT LLC /DELAWARE,1133
30-SEP-2021,MERCER GLOBAL ADVISORS INC /ADV,6505
30-SEP-2021,"MFA Wealth Advisors, LLC",61
30-SEP-2021,MILLENNIUM MANAGEMENT LLC,151052
30-SEP-2021,"MISSION WEALTH MANAGEMENT, LP",2195
30-SEP-2021,"MITCHELL & PAHL PRIVATE WEALTH, LLC",496
30-SEP-2021,MITCHELL SINKLER & STARR/PA,577
30-SEP-2021,MJP ASSOCIATES INC /ADV,241
30-SEP-2021,MONETA GROUP INVESTMENT ADVISORS LLC,297
30-SEP-2021,MOODY NATIONAL BANK TRUST DIVISION,43
30-SEP-2021,MORGENS WATERFALL VINTIADIS & CO INC,12741
30-SEP-2021,"Madison Asset Management, LLC",6571
30-SEP-2021,Main Street Research LLC,40050
30-SEP-2021,Manchester Capital Management LLC,20
30-SEP-2021,Marathon Capital Management,395
30-SEP-2021,"Marcum Wealth, LLC",311
30-SEP-2021,Marshall Financial Group LLC,1417
30-SEP-2021,"Martin Investment Management, LLC",776
30-SEP-2021,"Maytus Capital Management, LLC",5216
30-SEP-2021,"McGuire Investment Group, LLC",7782
30-SEP-2021,"McIlrath & Eck, LLC",21
30-SEP-2021,McLean Asset Management Corp,599
30-SEP-2021,Melvin Capital Management LP,223533
30-SEP-2021,Menard Financial Group LLC,496
30-SEP-2021,"Meridian Wealth Partners, LLC",1
30-SEP-2021,"Meristem Family Wealth, LLC",1036
30-SEP-2021,"Merit Financial Group, LLC",386
30-SEP-2021,"Mirae Asset Global Investments Co., Ltd.",61914
30-SEP-2021,"Monterey Private Wealth, Inc.",274
30-SEP-2021,"Jarislowsky, Fraser Ltd",23365
30-SEP-2021,Janney Montgomery Scott LLC,17593
30-SEP-2021,Janney Capital Management LLC,421
30-SEP-2021,"GAMCO INVESTORS, INC. ET AL",4112
30-SEP-2021,GLENMEDE TRUST CO NA,13341
30-SEP-2021,GLUSKIN SHEFF & ASSOC INC,7614
30-SEP-2021,GOFEN & GLOSSBERG LLC /IL/,92697
30-SEP-2021,Ninety One UK Ltd,28710
30-SEP-2021,"GPS Wealth Strategies Group, LLC",200
30-SEP-2021,GQG Partners LLC,20524
30-SEP-2021,"GRIFFIN ASSET MANAGEMENT, INC.",4556
30-SEP-2021,"GROUP ONE TRADING, L.P.",230884
30-SEP-2021,"GSB Wealth Management, LLC",749
30-SEP-2021,GUARDIAN CAPITAL LP,3133
30-SEP-2021,GWM Advisors LLC,3581
30-SEP-2021,"Garde Capital, Inc.",427
30-SEP-2021,Geller Advisors LLC,370
30-SEP-2021,Gemsstock Ltd.,4173
30-SEP-2021,Geneos Wealth Management Inc.,152
30-SEP-2021,Gerber Kawasaki Wealth & Investment Management,2593
30-SEP-2021,Gladstone Institutional Advisory LLC,3190
30-SEP-2021,Glassman Wealth Services,142
30-SEP-2021,"Global Retirement Partners, LLC",2977
30-SEP-2021,"Global Trust Asset Management, LLC",60
30-SEP-2021,Golden State Equity Partners,299
30-SEP-2021,"Golden State Wealth Management, LLC",846
30-SEP-2021,Gradient Investments LLC,8
30-SEP-2021,"Great Diamond Partners, LLC",373
30-SEP-2021,"Green Alpha Advisors, LLC",1798
30-SEP-2021,Grove Bank & Trust,492
30-SEP-2021,"Guidance Point Advisors, LLC",5
30-SEP-2021,"HANTZ FINANCIAL SERVICES, INC.",8021
30-SEP-2021,"HAP Trading, LLC",1087
30-SEP-2021,GENERAL AMERICAN INVESTORS CO INC,63197
30-SEP-2021,GAMBLE JONES INVESTMENT COUNSEL,257
30-SEP-2021,Jacobi Capital Management LLC,458
30-SEP-2021,GABELLI FUNDS LLC,32818
30-SEP-2021,FOUNDERS FINANCIAL SECURITIES LLC,563
30-SEP-2021,"FRED ALGER MANAGEMENT, LLC",1180
30-SEP-2021,FUKOKU MUTUAL LIFE INSURANCE Co,969
30-SEP-2021,"Family Firm, Inc.",202
30-SEP-2021,Family Management Corp,3899
30-SEP-2021,"Fieldpoint Private Securities, LLC",1056
30-SEP-2021,"Filbrandt Wealth Management, LLC",2
30-SEP-2021,"FinTrust Capital Advisors, LLC",156
30-SEP-2021,"Financial & Tax Architects, LLC",710090
30-SEP-2021,Financial Advocates Investment Management,2231
30-SEP-2021,"Financial Gravity Asset Management, Inc.",1093
30-SEP-2021,"Financial Management Professionals, Inc.",57
30-SEP-2021,"Financial Perspectives, Inc",961617
30-SEP-2021,FineMark National Bank & Trust,157
30-SEP-2021,Firestone Capital Management,38
30-SEP-2021,First Affirmative Financial Network,899
30-SEP-2021,"First Horizon Advisors, Inc.",52
30-SEP-2021,First Pacific Financial,707
30-SEP-2021,Five Oceans Advisors,366
30-SEP-2021,"Focused Wealth Management, Inc",1
30-SEP-2021,Fort Sheridan Advisors LLC,480
30-SEP-2021,"Fortis Advisors, LLC",66
30-SEP-2021,"FourThought Financial, LLC",1257
30-SEP-2021,"Freedman Financial Associates, Inc.",103
30-SEP-2021,Front Row Advisors LLC,4817
30-SEP-2021,Fulcrum Equity Management,279
30-SEP-2021,Fullerton Fund Management Co Ltd.,56697
30-SEP-2021,"Fulton Bank, N.A.",650
30-SEP-2021,"Fundamentun, LLC",252
30-SEP-2021,"HARBOR INVESTMENT ADVISORY, LLC",736
30-SEP-2021,"HARBOUR INVESTMENTS, INC.",210
30-SEP-2021,HARDING LOEVNER LP,325922
30-SEP-2021,HARVEST VOLATILITY MANAGEMENT LLC,2779
30-SEP-2021,"IHT Wealth Management, LLC",346
30-SEP-2021,"IMA Wealth, Inc.",4
30-SEP-2021,"INSTITUTIONAL & FAMILY ASSET MANAGEMENT, LLC",44
30-SEP-2021,"INTERNATIONAL ASSETS INVESTMENT MANAGEMENT, LLC",618
30-SEP-2021,INTRUST BANK NA,1797
30-SEP-2021,"INVESTMENT PARTNERS, LTD.",384
30-SEP-2021,ITHAKA GROUP LLC,4119
30-SEP-2021,"Icon Wealth Partners, LLC",1027
30-SEP-2021,Independent Advisor Alliance,1198
30-SEP-2021,"Independent Solutions Wealth Management, LLC",205650
30-SEP-2021,"Institute for Wealth Management, LLC.",330
30-SEP-2021,Integrated Advisors Network LLC,688
30-SEP-2021,"Integrated Investment Consultants, LLC",650
30-SEP-2021,Intersect Capital LLC,2658
30-SEP-2021,"Intrua Financial, LLC",388
30-SEP-2021,Invesco Ltd.,2980
30-SEP-2021,"Ipswich Investment Management Co., Inc.",2232
30-SEP-2021,"IronBridge Private Wealth, LLC",4335
30-SEP-2021,"JACOBSON & SCHMITT ADVISORS, LLC",9270
30-SEP-2021,"JAG CAPITAL MANAGEMENT, LLC",52645
30-SEP-2021,JAMES INVESTMENT RESEARCH INC,14851
30-SEP-2021,JB Capital LLC,632
30-SEP-2021,JCIC Asset Management Inc.,75
30-SEP-2021,JJJ Advisors Inc.,518
30-SEP-2021,JNBA Financial Advisors,283
30-SEP-2021,JOHNSON INVESTMENT COUNSEL INC,519
30-SEP-2021,JONES FINANCIAL COMPANIES LLLP,10
30-SEP-2021,"Jackson Square Partners, LLC",124612
30-SEP-2021,"Jackson, Grant Investment Advisers, Inc.",98
30-SEP-2021,"IFP Advisors, Inc",727
30-SEP-2021,"IEQ CAPITAL, LLC",550
30-SEP-2021,IBEX WEALTH ADVISORS,75
30-SEP-2021,"Harvest Fund Management Co., Ltd",12254
30-SEP-2021,HBK Sorce Advisory LLC,765
30-SEP-2021,HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,9866
30-SEP-2021,"HERITAGE WEALTH MANAGEMENT, LLC",599
30-SEP-2021,"HHM Wealth Advisors, LLC",7
30-SEP-2021,HM PAYSON & CO,171
30-SEP-2021,"HMS Capital Management, LLC",2721
30-SEP-2021,HOLDERNESS INVESTMENTS CO,339
30-SEP-2021,HOWE & RUSLING INC,10
30-SEP-2021,HSBC HOLDINGS PLC,4684
30-SEP-2021,Hanson & Doremus Investment Management,7
30-SEP-2021,"Harbour Capital Advisors, LLC",350
30-SEP-2021,Hardman Johnston Global Advisors LLC,177883
30-SEP-2021,"Harrington Investments, INC",370
30-SEP-2021,"Hennion & Walsh Asset Management, Inc.",263
30-SEP-2021,"IAM Advisory, LLC",963
30-SEP-2021,Henry James International Management Inc.,8938
30-SEP-2021,"Herold Advisors, Inc.",74
30-SEP-2021,Hexagon Capital Partners LLC,68
30-SEP-2021,HighMark Wealth Management LLC,3
30-SEP-2021,HighPoint Advisor Group LLC,996
30-SEP-2021,"HighTower Advisors, LLC",27932
30-SEP-2021,"HighTower Trust Services, LTA",11034
30-SEP-2021,Hollow Brook Wealth Management LLC,960
30-SEP-2021,"Holloway Wealth Management, LLC",10
30-SEP-2021,Homrich & Berg,255
30-SEP-2021,"Horizon Investments, LLC",454
30-SEP-2021,"Hudock, Inc.",8
30-SEP-2021,"IAG Wealth Partners, LLC",2
30-SEP-2021,HOLLENCREST CAPITAL MANAGEMENT,435
30-SEP-2021,"Nicholas Investment Partners, LP",5748
30-SEP-2021,Rheos Capital Works Inc.,24961
30-SEP-2021,"TWO SIGMA INVESTMENTS, LP",7746
30-SEP-2021,TECTONIC ADVISORS LLC,305
30-SEP-2021,TEXAS CAPITAL BANK WEALTH MANAGEMENT SERVICES INC,244
30-SEP-2021,TFC Financial Management,182
30-SEP-2021,THOMAS WHITE INTERNATIONAL LTD,4078
30-SEP-2021,THORNBURG INVESTMENT MANAGEMENT INC,47270
30-SEP-2021,"THOROUGHBRED FINANCIAL SERVICES, LLC",476
30-SEP-2021,TITAN GLOBAL CAPITAL MANAGEMENT USA LLC,2603
30-SEP-2021,TORONTO DOMINION BANK,470
30-SEP-2021,TOTH FINANCIAL ADVISORY CORP,75
30-SEP-2021,"TPG Financial Advisors, LLC",366
30-SEP-2021,"TRANSCEND WEALTH COLLECTIVE, LLC",279
30-SEP-2021,"TRUSTCORE FINANCIAL SERVICES, LLC",71
30-SEP-2021,"TWO SIGMA SECURITIES, LLC",4346
30-SEP-2021,"Twin Tree Management, LP",185979
30-SEP-2021,Tairen Capital Ltd,1953
30-SEP-2021,"Telemark Asset Management, LLC",33530
30-SEP-2021,"Ten Capital Wealth Advisors, LLC",37
30-SEP-2021,Thrivent Financial for Lutherans,4814
30-SEP-2021,Titus Wealth Management,891
30-SEP-2021,"Tortoise Investment Management, LLC",17
30-SEP-2021,Tower View Investment Management & Research LLC,1325
30-SEP-2021,TownSquare Capital LLC,5395
30-SEP-2021,"Tradition Wealth Management, LLC",37
30-SEP-2021,Triasima Portfolio Management inc.,3014
30-SEP-2021,"TrimTabs Asset Management, LLC",1679
30-SEP-2021,"TrinityPoint Wealth, LLC",502
30-SEP-2021,TEACHER RETIREMENT SYSTEM OF TEXAS,25960
30-SEP-2021,TD ASSET MANAGEMENT INC,92029
30-SEP-2021,"TCI Wealth Advisors, Inc.",26
30-SEP-2021,TANAKA CAPITAL MANAGEMENT INC,167
30-SEP-2021,Siemens Fonds Invest GmbH,1536
30-SEP-2021,Sierra Capital LLC,2
30-SEP-2021,Sigma Planning Corp,284
30-SEP-2021,"SkyView Investment Advisors, LLC",618
30-SEP-2021,Snowden Capital Advisors LLC,3099015
30-SEP-2021,"Solstein Capital, LLC",1828
30-SEP-2021,Souders Financial Advisors,300
30-SEP-2021,"Spectrum Management Group, LLC",3109
30-SEP-2021,Spire Wealth Management,21282
30-SEP-2021,"Stanley-Laman Group, Ltd.",11449
30-SEP-2021,"State of Tennessee, Treasury Department",48090
30-SEP-2021,State of Wyoming,120
30-SEP-2021,Steel Peak Wealth Management LLC,969
30-SEP-2021,"Steigerwald, Gordon & Koch Inc.",233
30-SEP-2021,"Steward Partners Investment Advisory, LLC",1546
30-SEP-2021,Stonebridge Capital Advisors LLC,13
30-SEP-2021,"Strategic Blueprint, LLC",290
30-SEP-2021,"Strategic Global Advisors, LLC",4017
30-SEP-2021,"Stratos Wealth Partners, LTD.",376
30-SEP-2021,"Sugarloaf Wealth Management, LLC",45
30-SEP-2021,"Summit Financial, LLC",328813
30-SEP-2021,"Summit X, LLC",1200
30-SEP-2021,"Sunbelt Securities, Inc.",301
30-SEP-2021,"Symphony Financial, Ltd. Co.",659
30-SEP-2021,Syverson Strege & Co,22
30-SEP-2021,Truvestments Capital LLC,10
30-SEP-2021,"U.S. Capital Wealth Advisors, LLC",1084
30-SEP-2021,"Sheaff Brock Investment Advisors, LLC",1043
30-SEP-2021,White Lighthouse Investment Management Inc.,261
30-SEP-2021,WOODARD & CO ASSET MANAGEMENT GROUP INC /ADV,363
30-SEP-2021,WRAPMANAGER INC,1107
30-SEP-2021,"Wagner Wealth Management, LLC",41
30-SEP-2021,Walleye Trading LLC,73021
30-SEP-2021,"Wambolt & Associates, LLC",1320
30-SEP-2021,"We Are One Seven, LLC",2151
30-SEP-2021,"WealthTrust Asset Management, LLC",1232
30-SEP-2021,"Wealthspire Advisors, LLC",330
30-SEP-2021,"Wellington Shields Capital Management, LLC",782
30-SEP-2021,"West Family Investments, Inc.",2392
30-SEP-2021,"Westover Capital Advisors, LLC",2061
30-SEP-2021,"Wharton Business Group, LLC",414
30-SEP-2021,Wilkinson Global Asset Management LLC,343
30-SEP-2021,UNITED MARITIME CAPITAL LLC,802
30-SEP-2021,"Williams Jones Wealth Management, LLC.",624
30-SEP-2021,"Winch Advisory Services, LLC",13
30-SEP-2021,"Windsor Creek Advisors, LLC",150
30-SEP-2021,"Winslow Capital Management, LLC",72661
30-SEP-2021,Woodline Partners LP,1311
30-SEP-2021,XR Securities LLC,4983
30-SEP-2021,Yorktown Management & Research Co Inc,328
30-SEP-2021,ZACKS INVESTMENT MANAGEMENT,303
30-SEP-2021,"Zions Bancorporation, N.A.",1741
30-SEP-2021,Zurcher Kantonalbank (Zurich Cantonalbank),27
30-SEP-2021,qPULA Trading Management LP,1347
30-SEP-2021,Rosenberg Matthew Hamilton,160
30-SEP-2021,"WMS Partners, LLC",216
30-SEP-2021,"WILLIAM BLAIR INVESTMENT MANAGEMENT, LLC",7312
30-SEP-2021,WHITTIER TRUST CO OF NEVADA INC,6856
30-SEP-2021,WHITTIER TRUST CO,20425
30-SEP-2021,USA Financial Portformulas Corp,1
30-SEP-2021,Unio Capital LLC,10231
30-SEP-2021,V Wealth Advisors LLC,1440
30-SEP-2021,VALLEY NATIONAL ADVISERS INC,27
30-SEP-2021,VAN ECK ASSOCIATES CORP,401515
30-SEP-2021,VICTORY CAPITAL MANAGEMENT INC,17781
30-SEP-2021,"VIRIDIAN RIA, LLC",745
30-SEP-2021,"Valeo Financial Advisors, LLC",296
30-SEP-2021,"Values First Advisors, Inc.",355
30-SEP-2021,Venture Visionary Partners LLC,219
30-SEP-2021,"Venturi Wealth Management, LLC",1834
30-SEP-2021,Veracity Capital LLC,613
30-SEP-2021,Verdence Capital Advisors LLC,606
30-SEP-2021,"Veritable, L.P.",1288
30-SEP-2021,Veriti Management LLC,3268
30-SEP-2021,"Vestmark Advisory Solutions, Inc.",5396
30-SEP-2021,"Vigilant Capital Management, LLC",31646
30-SEP-2021,"Virtue Capital Management, LLC",726
30-SEP-2021,WADE G W & INC,204
30-SEP-2021,WASHINGTON TRUST Co,27
30-SEP-2021,"WCM INVESTMENT MANAGEMENT, LLC",2674005
30-SEP-2021,WEATHERLY ASSET MANAGEMENT L. P.,4043
30-SEP-2021,WEDBUSH SECURITIES INC,346
30-SEP-2021,WEST PACES ADVISORS INC.,190748
30-SEP-2021,WETHERBY ASSET MANAGEMENT INC,5515
30-SEP-2021,"Shilanski & Associates, Inc.",490
30-SEP-2021,"VOLORIDGE INVESTMENT MANAGEMENT, LLC",21323
30-SEP-2021,"Seven Springs Wealth Group, LLC",200
30-SEP-2021,"Polaris Wealth Advisory Group, LLC",243
30-SEP-2021,QUEST INVESTMENT MANAGEMENT LLC,3960
30-SEP-2021,QUEST CAPITAL MANAGEMENT INC /ADV,714
30-SEP-2021,QUADRANT CAPITAL GROUP LLC,1509
30-SEP-2021,Q3 Asset Management,353
30-SEP-2021,"Purus Wealth Management, LLC",298
30-SEP-2021,"Prudent Man Advisors, LLC",454
30-SEP-2021,Prospera Financial Services Inc,3638
30-SEP-2021,ProShare Advisors LLC,64211
30-SEP-2021,"Private Ocean, LLC",1
30-SEP-2021,"Private Capital Group, LLC",817
30-SEP-2021,"Private Advisor Group, LLC",6540
30-SEP-2021,"Principal Street Partners, LLC",271
30-SEP-2021,"Plante Moran Financial Advisors, LLC",16
30-SEP-2021,Parametric Portfolio Associates LLC,403853
30-SEP-2021,"Pinnacle Wealth Planning Services, Inc.",1503
30-SEP-2021,"Pinnacle Wealth Management Advisory Group, LLC",308
30-SEP-2021,"Pinnacle Family Advisors, LLC",220
30-SEP-2021,"Pinnacle Bancorp, Inc.",27
30-SEP-2021,Perpetual Investment Management Ltd,3126
30-SEP-2021,Perkins Coie Trust Co,39
30-SEP-2021,"Perigon Wealth Management, LLC",252
30-SEP-2021,"Perennial Investment Advisors, LLC",227
30-SEP-2021,"Peregrine Asset Advisers, Inc.",528
30-SEP-2021,"Penobscot Investment Management Company, Inc.",495
30-SEP-2021,"Patriot Financial Group Insurance Agency, LLC",162
30-SEP-2021,Parkside Financial Bank & Trust,113
30-SEP-2021,Qtron Investments LLC,2793
30-SEP-2021,Quantamental Technologies LLC,1405
30-SEP-2021,Quantbot Technologies LP,8926
30-SEP-2021,Qube Research & Technologies Ltd,40129
30-SEP-2021,"Segment Wealth Management, LLC",2644
30-SEP-2021,"Ninety One North America, Inc.",3059
30-SEP-2021,"Resources Investment Advisors, LLC.",727
30-SEP-2021,"Resource Management, LLC",284
30-SEP-2021,"Requisite Capital Management, LLC",559
30-SEP-2021,Rehmann Capital Advisory Group,572145
30-SEP-2021,"Redhawk Wealth Advisors, Inc.",737
30-SEP-2021,"Red Spruce Capital, LLC",3196
30-SEP-2021,"Red Door Wealth Management, LLC",297
30-SEP-2021,"Raymond James Financial Services Advisors, Inc.",7162
30-SEP-2021,"Rappaport Reiches Capital Management, LLC",216082
30-SEP-2021,"Rafferty Asset Management, LLC",84686
30-SEP-2021,"RWQ Financial Management Services, Inc.",689
30-SEP-2021,ROYAL BANK OF CANADA,312
30-SEP-2021,ROPES WEALTH ADVISORS LLC,684
30-SEP-2021,ROMAN BUTLER FULLERTON & CO,2365
30-SEP-2021,"ROCKY MOUNTAIN ADVISERS, LLC",15
30-SEP-2021,RMR Wealth Builders,2412
30-SEP-2021,"RMB Capital Management, LLC",244
30-SEP-2021,RITHOLTZ WEALTH MANAGEMENT,2673
30-SEP-2021,RHUMBLINE ADVISERS,398
30-SEP-2021,"REILLY FINANCIAL ADVISORS, LLC",136
30-SEP-2021,REGIONS FINANCIAL CORP,460
30-SEP-2021,REGENTATLANTIC CAPITAL LLC,319
30-SEP-2021,RAYMOND JAMES TRUST N.A.,2016
30-SEP-2021,Parametrica Management Ltd,2606
30-SEP-2021,RAYMOND JAMES & ASSOCIATES,115815
30-SEP-2021,"Parallel Advisors, LLC",2505
30-SEP-2021,"SRS Capital Advisors, Inc.",242
30-SEP-2021,"SFMG, LLC",308
30-SEP-2021,"SG Americas Securities, LLC",18829
30-SEP-2021,SHAKER INVESTMENTS LLC/OH,908
30-SEP-2021,SHEETS SMITH WEALTH MANAGEMENT,938
30-SEP-2021,SHELTON CAPITAL MANAGEMENT,20210
30-SEP-2021,"SIGNATUREFD, LLC",2697
30-SEP-2021,SILVERCREST ASSET MANAGEMENT GROUP LLC,11966
30-SEP-2021,"SIMON QUICK ADVISORS, LLC",137
30-SEP-2021,"SIMPLEX TRADING, LLC",47950
30-SEP-2021,SIT INVESTMENT ASSOCIATES INC,2822
30-SEP-2021,SMITH SHELLNUT WILSON LLC /ADV,506
30-SEP-2021,"SONORA INVESTMENT MANAGEMENT, LLC",55
30-SEP-2021,STATE FARM MUTUAL AUTOMOBILE INSURANCE CO,2134610
30-SEP-2021,"SEGALL BRYANT & HAMILL, LLC",85322
30-SEP-2021,STRATEGIC WEALTH MANAGEMENT INC,997
30-SEP-2021,SWS Partners,1234
30-SEP-2021,"Samalin Investment Counsel, LLC",62018
30-SEP-2021,Sandy Spring Bank,69
30-SEP-2021,Sargent Bickham Lagudis LLC,157
30-SEP-2021,Sassicaia Capital Advisers LLC,965
30-SEP-2021,Saturna Capital CORP,252743
30-SEP-2021,"Savant Capital, LLC",230
30-SEP-2021,"Sawtooth Solutions, LLC",1982
30-SEP-2021,"Parallax Volatility Advisers, L.P.",73193
30-SEP-2021,Schonfeld Strategic Advisors LLC,14510
30-SEP-2021,Sculptor Capital LP,99433
30-SEP-2021,SEI INVESTMENTS CO,111322
30-SEP-2021,SOROS CAPITAL MANAGEMENT LLC,8904
30-SEP-2021,"SCOUT INVESTMENTS, INC.",325
30-SEP-2021,PFS INVESTMENTS INC.,2053
30-SEP-2021,"Paragon Advisors, LLC",3577
30-SEP-2021,"Paradigm Financial Partners, LLC",3142
30-SEP-2021,"Paradiem, LLC",1333
30-SEP-2021,SCHRODER INVESTMENT MANAGEMENT GROUP,58
30-SEP-2021,Palumbo Wealth Management LLC,557
30-SEP-2021,Pacific Center for Financial Services,548
30-SEP-2021,"Pacer Advisors, Inc.",6910
30-SEP-2021,PRIMECAP MANAGEMENT CO/CA/,614551
30-SEP-2021,PRICE T ROWE ASSOCIATES INC /MD/,8389699
30-SEP-2021,POLEN CAPITAL MANAGEMENT LLC,58686
30-SEP-2021,PITTENGER & ANDERSON INC,21688
30-SEP-2021,PINNACLE ASSOCIATES LTD,4075
30-SEP-2021,PROFUND ADVISORS LLC,7515
30-SEP-2021,Roundview Capital LLC,336
30-SEP-2021,PARK AVENUE SECURITIES LLC,5744
30-SEP-2021,SAGE RHINO CAPITAL LLC,796
30-SEP-2021,"PFG Private Wealth Management, LLC",83
30-SEP-2021,"Royal Harbor Partners, LLC",1245
30-SEP-2021,"SANDS CAPITAL MANAGEMENT, LLC",1692622
30-SEP-2021,SALEM INVESTMENT COUNSELORS INC,7
30-SEP-2021,PARK NATIONAL CORP /OH/,542
30-SEP-2021,"PATHSTONE FAMILY OFFICE, LLC",4139
30-SEP-2021,"PDS Planning, Inc",470
30-SEP-2021,PERSONAL CAPITAL ADVISORS CORP,1048
30-JUN-2021,"Horizon Investments, LLC",797
30-JUN-2021,"Hudock, Inc.",7
30-JUN-2021,"Hoover Financial Advisors, Inc.",180
30-JUN-2021,"Hennion & Walsh Asset Management, Inc.",256
30-JUN-2021,Homrich & Berg,249
30-JUN-2021,"Holocene Advisors, LP",54853
30-JUN-2021,Henry James International Management Inc.,8539
30-JUN-2021,"HighTower Advisors, LLC",21683
30-JUN-2021,"Holloway Wealth Management, LLC",9
30-JUN-2021,Hollow Brook Wealth Management LLC,906
30-JUN-2021,"HighTower Trust Services, LTA",10236
30-JUN-2021,HighPoint Advisor Group LLC,862
30-JUN-2021,HighMark Wealth Management LLC,3
30-JUN-2021,Hexagon Capital Partners LLC,63
30-JUN-2021,"IFP Advisors, Inc",629
30-JUN-2021,"IEQ CAPITAL, LLC",435
30-JUN-2021,"Institute for Wealth Management, LLC.",310
30-JUN-2021,"IHT Wealth Management, LLC",416
30-JUN-2021,"IMA Wealth, Inc.",3
30-JUN-2021,"INSTITUTIONAL & FAMILY ASSET MANAGEMENT, LLC",41
30-JUN-2021,"INTERNATIONAL ASSETS INVESTMENT MANAGEMENT, LLC",575
30-JUN-2021,INTRUST BANK NA,1626
30-JUN-2021,"INVESTMENT PARTNERS, LTD.",257
30-JUN-2021,ITHAKA GROUP LLC,216
30-JUN-2021,"Icon Wealth Partners, LLC",879
30-JUN-2021,Independent Advisor Alliance,1148
30-JUN-2021,Integrated Advisors Network LLC,596
30-JUN-2021,"Integrated Investment Consultants, LLC",645
30-JUN-2021,Intersect Capital LLC,1163
30-JUN-2021,Invesco Ltd.,2763
30-JUN-2021,"Harrington Investments, INC",343
30-JUN-2021,"Intrua Financial, LLC",370
30-JUN-2021,"Harvest Fund Management Co., Ltd",751
30-JUN-2021,"Global Retirement Partners, LLC",2589
30-JUN-2021,Hardman Johnston Global Advisors LLC,211373
30-JUN-2021,Glassman Wealth Services,113
