FILINGMANAGER_NAME,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4
Smithfield Trust Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,14.0,18.0,18.0,50.0,409.0,877.0,867.0,720.0,626.0
Snowden Capital Advisors LLC,568898.0,850715.0,861336.0,1797248.0,2692924.0,2818099.0,3099015.0,0.0,0.0,0.0,0.0,3639258.0,4695159.0,4899003.0,3731969.0,4818737.0,6218340.0,7069065.0,5420683.0,4274982.0
"Sofos Investments, Inc.",16655.0,0.0,0.0,5.0,7382.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Solidarilty Wealth, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.0,1155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Solidarity Wealth, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2244643.0,2580111.0,4502956.0,3362997.0,4689313.0,6256041.0,5898578.0,7113081.0
"Solstein Capital, LLC",0.0,397.0,801.0,1031.0,1403.0,1634.0,1828.0,1940.0,1075.0,732.0,588.0,481925.0,426124.0,478335.0,388516.0,484429.0,786081.0,787502.0,641603.0,415155.0
Soltis Investment Advisors LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223276.0,252778.0,0.0,0.0,0.0,0.0,0.0,3898780.0
Somerset Group LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207632.0,258731.0,275508.0,223691.0,287630.0,0.0,0.0,0.0,0.0
Sonnipe Ltd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sontag Advisory, LLC",917.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Souders Financial Advisors,0.0,0.0,0.0,0.0,0.0,228.0,300.0,363.0,1126.0,816.0,742.0,939808.0,1110919.0,1130610.0,887111.0,1136137.0,1321780.0,1380686.0,1126554.0,691001.0
"Sound Income Strategies, LLC",0.0,0.0,6.0,7.0,9269.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10211.0,10933.0,8830.0,11354.0,23291.0,25572.0,22504.0,17335.0
"Sound View Wealth Advisors Group, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,411764.0,396854.0,323239.0,295507.0,411764.0,510467.0,474547.0,458288.0,458819.0
"Sovereign Financial Group, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234285.0,449546.0,389712.0,329831.0
"Sovran Advisors, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834305.0
Sowell Financial Services LLC,25.0,33.0,40.0,118.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spear Holdings RSC Ltd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92005659.0,0.0
"Spectrum Asset Management, Inc. (NB/CA)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.0,714.0,509.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Spectrum Management Group, LLC",0.0,0.0,0.0,0.0,578.0,1607.0,3109.0,3593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
